drug_name,drugbank_id,atc_code,atc_level_3,atc_level_4,is_cardiovascular,degree_centrality,weighted_degree,betweenness_centrality,pri_score,contraindicated_count,major_count,moderate_count,minor_count
hydroxyprogesterone,DB14570,"['G03FA02', 'G03DA03']",['G0,['G03,False,0.01623000231857176,0.025602016865165608,4.297298168782183e-05,0.22210384309267303,33,37,0,0
saquinavir,DB01232,['J05AE01'],['J0,['J05,False,0.044284720612102944,0.06372250717204207,4.1301838528454154e-05,0.22208100942627076,43,148,0,0
xenon,DB13453,"['N01AX15', 'V04CX12']",['N0,['N01,False,0.044284720612102944,0.06372250717204207,5.420230377854468e-06,0.22207383310464063,43,148,0,0
dexchlorpheniramine,DB13679,"['R06AB52', 'R06AB02']",['R0,['R06,False,0.024808717829816834,0.03803355646353125,9.51196891481272e-06,0.22205340112674515,42,65,0,0
tenofovir,DB14126,[],[],[],False,0.030605147229306746,0.04603147005129097,4.736332950839035e-06,0.22202985690748595,45,87,0,0
tyramine,DB08841,[],[],[],False,0.04405286343612335,0.06341823872033382,6.823120525617765e-06,0.22201373630976243,43,147,0,0
tenofovir disoproxil,DB00300,"['J05AR27', 'J05AF07', 'J05AR08', 'J05AR11', 'J05AR09', 'J05AR06', 'J05AR24', 'J05AR12', 'J05AR03']",['J0,['J05,False,0.030837004405286344,0.04633573850299922,5.123996120565899e-06,0.22198693730106953,45,88,0,0
telithromycin,DB00976,['J01FA15'],['J0,['J01,False,0.03848829121261303,0.05637659740937147,0.00011259147288052466,0.22188889562174563,45,121,0,0
sisomicin,DB12604,['J01GB08'],['J0,['J01,False,0.0268954324136332,0.04090237329392332,1.8421110806335412e-05,0.2217999784516776,43,73,0,0
dibekacin,DB13270,"['S01AA29', 'J01GB09']",['S0,['S01,False,0.0268954324136332,0.04090237329392332,1.8421110806335412e-05,0.2217999784516776,43,73,0,0
colistin,DB00803,"['J01XB01', 'A07AA10']",['J0,['J01,False,0.0268954324136332,0.04090237329392332,1.8421110806335412e-05,0.2217999784516776,43,73,0,0
influenza a virus a/california/7/2009 (h1n1) live (attenuated) antigen,DB14394,[],[],[],False,0.002318571759795966,0.003825089107189429,1.198009009642002e-08,0.22172717206812384,6,4,0,0
dichlorobenzyl alcohol,DB13269,['R02AA03'],['R0,['R02,False,0.025504289357755623,0.038946361818656,3.8758951778312726e-07,0.2216964220393029,42,68,0,0
oxacillin,DB00713,"['J01CR50', 'J01CF04']",['J0,['J01,False,0.029445861349408763,0.044379727027731894,9.05966011187721e-06,0.22166144734619808,44,83,0,0
mavorixafor,DB05501,['L03AX24'],['L0,['L03,False,0.029445861349408763,0.044379727027731894,6.937457237767199e-06,0.22166102290562326,44,83,0,0
fenozolone,DB13341,['N06BA08'],['N0,['N06,False,0.04405286343612335,0.063287837955316,6.823120525617765e-06,0.2215798792381518,42,148,0,0
phenmetrazine,DB00830,[],[],[],False,0.04405286343612335,0.063287837955316,6.823120525617765e-06,0.2215798792381518,42,148,0,0
tramazoline,DB13064,['R01AA09'],['R0,['R01,False,0.04405286343612335,0.063287837955316,6.823120525617765e-06,0.2215798792381518,42,148,0,0
mefenorex,DB13852,['A08AA09'],['A0,['A08,False,0.04405286343612335,0.063287837955316,6.823120525617765e-06,0.2215798792381518,42,148,0,0
probenecid,DB01032,"['M04AB01', 'G01AE10', 'M04AC51']",['M0,['M04,False,0.03848829121261303,0.056246196644353645,8.268990810639571e-05,0.2213919878503698,44,122,0,0
atazanavir,DB01072,"['J05AE08', 'J05AR15', 'J05AR23']",['J0,['J05,False,0.04961743565963367,0.0699382769712249,4.882956313265698e-05,0.2213628976385286,37,177,0,0
cisatracurium,DB00565,['M03AC11'],['M0,['M03,False,0.023417574773939253,0.03594714422324611,1.3146604096797373e-05,0.2213441365783077,40,61,0,0
enzalutamide,DB08899,['L02BB04'],['L0,['L02,False,0.0472988638998377,0.06715639398417804,6.055312559330055e-05,0.22132198008944914,39,165,0,0
ledipasvir,DB09027,['J05AP51'],['J0,['J05,False,0.031532575933225136,0.04711814309310615,5.829221193680415e-06,0.2212844586378298,44,92,0,0
doxapram,DB00561,['R07AB01'],['R0,['R07,False,0.042661720380245766,0.0614622272450665,1.5473897531340514e-07,0.22122369443376774,42,142,0,0
valaciclovir,DB00577,['J05AB11'],['J0,['J05,False,0.026663575237653607,0.040467704077197256,9.619759142792207e-07,0.2211977017755815,42,73,0,0
oxytetracycline,DB00595,"['J01AA06', 'G01AA07', 'S01AA04', 'A01AB25', 'J01AA56', 'D06AA03', 'J01AA20']",['J0,['J01,False,0.012752144678877812,0.02025558549943493,0.0004776118580189524,0.22117841600933555,27,28,0,0
nilutamide,DB00665,['L02BB02'],['L0,['L02,False,0.03524229074889868,0.051986438320438144,1.3575120028801112e-05,0.22111974552315133,44,108,0,0
netilmicin,DB00955,"['S01AA23', 'J01GB07']",['S0,['S01,False,0.0268954324136332,0.040771972528905506,1.8421110806335412e-05,0.22111430649803432,42,74,0,0
eslicarbazepine acetate,DB09119,[],[],[],False,0.012752144678877812,0.02025558549943493,3.4655153023869246e-06,0.22108358674079223,27,28,0,0
clomethiazole,DB06470,"['N05CX04', 'N05CM02']",['N0,['N05,False,0.012752144678877812,0.02025558549943493,2.587428590540583e-06,0.22108341112344987,27,28,0,0
finasteride,DB01216,"['D11AX10', 'G04CA55', 'G04CA51', 'G04CB51', 'G04CB01']",['D1,['D11,False,0.047762578251796896,0.06763453012257672,2.9852363307523278e-05,0.22107192552869442,38,168,0,0
cannabinol,DB14737,[],[],[],False,0.0271272895896128,0.04107624098061375,3.192418524295075e-05,0.22103415645171284,42,75,0,0
galantamine,DB00674,['N06DA04'],['N0,['N06,False,0.02967771852538836,0.04455359471442232,1.791959275690562e-05,0.22098440446422518,43,85,0,0
auranofin,DB00995,['M01CB03'],['M0,['M01,False,0.025504289357755623,0.03881596105363818,3.8758951778312726e-07,0.22097548362797936,41,69,0,0
corifollitropin alfa,DB09066,['G03GA09'],['G0,['G03,False,0.025504289357755623,0.03881596105363818,3.8758951778312726e-07,0.22097548362797936,41,69,0,0
roflumilast,DB01656,"['D05AX06', 'R03DX07']",['D0,['D05,False,0.038720148388592626,0.05642006433104407,4.8624357226802176e-05,0.2209271585134157,43,124,0,0
glycerol phenylbutyrate,DB08909,['A16AX09'],['A1,['A16,False,0.03848829121261303,0.05611579587933582,1.6880678450082855e-05,0.2208878985460175,43,123,0,0
brinzolamide,DB01194,"['S01EC54', 'S01EC04', 'G01AE10']",['S0,['S01,False,0.001159285879897983,0.0019125445535947145,0.0,0.22086358483605292,3,2,0,0
fingolimod,DB08868,['L04AE01'],['L0,['L04,False,0.02295386042198006,0.035208206554811786,1.7433408270103303e-05,0.22084986829904713,39,60,0,0
rupatadine,DB11614,['R06AX28'],['R0,['R06,False,0.031996290285184324,0.04759627923150483,2.417425467937236e-05,0.2206523564090747,43,95,0,0
technetium tc-99m mebrofenin,DB09137,['V09DA04'],['V0,['V09,False,0.028518432645490376,0.04290185169086325,4.823522861703771e-06,0.2206108844707649,42,81,0,0
ioflupane i-123,DB08824,['V09AB03'],['V0,['V09,False,0.02643171806167401,0.04003303486047118,6.402829921125148e-06,0.2205928047500704,41,73,0,0
apremilast,DB05676,['L04AA32'],['L0,['L04,False,0.0472988638998377,0.0668955924541424,2.4318802757668387e-05,0.22050119864822426,37,167,0,0
ribostamycin,DB03615,['J01GB10'],['J0,['J01,False,0.0268954324136332,0.040641571763887684,1.8421110806335412e-05,0.22042863454439104,41,75,0,0
arbekacin,DB06696,['J01GB12'],['J0,['J01,False,0.0268954324136332,0.040641571763887684,1.8421110806335412e-05,0.22042863454439104,41,75,0,0
valbenazine,DB11915,['N07XX13'],['N0,['N07,False,0.041038720148388594,0.05920194731809093,1.5466898175565912e-05,0.22039623896809174,41,136,0,0
testosterone enanthate,DB13944,[],[],[],False,0.050776721539531645,0.07093801616969486,0.00041783610062898273,0.22036052231893088,33,186,0,0
epicaptopril,DB02032,[],[],[],False,0.04242986320426617,0.060897157263322614,0.0,0.22027005560301416,40,143,0,0
lorpiprazole,DB09195,[],[],[],False,0.03756086250869464,0.054768321307485004,1.1829594995959159e-05,0.2202675223828628,42,120,0,0
olutasidenib,DB16267,['L01XM03'],['L0,['L01,False,0.010665430095061441,0.016995566373989395,1.7559503622403203e-06,0.22026537862603462,23,23,0,0
alvocidib,DB03496,[],[],[],False,0.003246000463714352,0.005302964444058072,8.780913253990045e-07,0.22025970792455396,8,6,0,0
iothalamic acid,DB09133,['V08AA04'],['V0,['V08,False,0.025504289357755623,0.03868556028862036,3.8758951778312726e-07,0.22025454521665583,40,70,0,0
eucalyptus oil,DB11114,[],[],[],False,0.025504289357755623,0.03868556028862036,3.8758951778312726e-07,0.22025454521665583,40,70,0,0
riluzole,DB00740,['N07XX02'],['N0,['N07,False,0.012520287502898214,0.019820916282708857,2.635010328186746e-06,0.22018798487371397,26,28,0,0
tubocurarine,DB01199,['M03AA02'],['M0,['M03,False,0.030837004405286344,0.04594453620794575,1.3440732316747914e-05,0.22017951063648444,42,91,0,0
ivermectin,DB00602,"['P02CF01', 'D11AX22']",['P0,['P02,False,0.015302573614653373,0.023993740763279144,5.573140822509356e-06,0.22011578935172066,30,36,0,0
dronabinol,DB00470,['A04AD10'],['A0,['A04,False,0.03593786227683747,0.05263844214552725,4.9604188897804735e-05,0.2201084996958084,42,113,0,0
oseltamivir,DB00198,['J05AH02'],['J0,['J05,False,0.026663575237653607,0.04020690254716161,9.619759142792207e-07,0.21981511349048388,40,75,0,0
clotiazepam,DB01559,['N05BA21'],['N0,['N05,False,0.012056573150939021,0.019081978614274537,2.348632025206085e-06,0.21979689890611448,25,27,0,0
ambroxol,DB06742,"['R02AD05', 'R03CC63', 'R05CB06']",['R0,['R02,False,0.005564572223510317,0.008997652786229679,5.2044218881688775e-06,0.21971647977612413,13,11,0,0
lopinavir,DB01601,['J05AR10'],['J0,['J05,False,0.04590772084396012,0.06493958097887507,0.00010623120075944277,0.21961641438116808,36,162,0,0
diatrizoate,DB00271,['V08AA01'],['V0,['V08,False,0.025504289357755623,0.03855515952360254,3.8758951778312726e-07,0.21953360680533232,39,71,0,0
resorcinol,DB11085,"['D10AX02', 'S01AX06']",['D1,['D10,False,0.025504289357755623,0.03855515952360254,3.8758951778312726e-07,0.21953360680533232,39,71,0,0
ribavirin,DB00811,['J05AP01'],['J0,['J05,False,0.025504289357755623,0.03855515952360254,3.8758951778312726e-07,0.21953360680533232,39,71,0,0
rabeprazole,DB01129,"['A02BD12', 'A02BD13', 'A02BC54', 'A02BC04']",['A0,['A02,False,0.031996290285184324,0.04733547770146918,7.337976872664735e-06,0.21948379217276354,41,97,0,0
ancestim,DB09103,['L03AA12'],['L0,['L03,False,0.02573614653373522,0.038859427975310785,2.0626722727678538e-05,0.21944734172192393,39,72,0,0
framycetin,DB00452,"['D09AA01', 'R01AX08', 'S01AA07']",['D0,['D09,False,0.024113146301878042,0.036599148048335216,7.473559842058451e-06,0.21941337185578463,38,66,0,0
ritonavir,DB00503,"['J05AP53', 'J05AR10', 'J05AE30', 'J05AE03', 'J05AR23', 'J05AR26', 'J05AP52']",['J0,['J05,False,0.048226292603756084,0.0675910632009041,5.343171027131358e-05,0.21924361691480299,33,175,0,0
cholecalciferol,DB00169,"['M05BB09', 'M05BX53', 'M05BB07', 'M05BB08', 'A11CC55', 'M05BB05', 'A11CC05', 'M05BB03', 'M05BB04']",['M0,['M05,False,0.023417574773939253,0.03555594192819265,6.704464467023601e-05,0.21900983272562913,37,64,0,0
dalfampridine,DB06637,['N07XX07'],['N0,['N07,False,0.027591003941571993,0.04129357558897679,4.195178541554832e-06,0.21886649463056745,39,80,0,0
naldemedine,DB11691,['A06AH05'],['A0,['A06,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
fenproporex,DB01550,[],[],[],False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
iopromide,DB09156,['V08AB05'],['V0,['V08,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
flumazenil,DB01205,['V03AB25'],['V0,['V03,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
ioversol,DB09134,['V08AB07'],['V0,['V08,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
sodium fluoride,DB09325,"['A01AA51', 'A01AA01', 'A12CD01']",['A0,['A01,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
oxyquinoline,DB11145,"['R02AA14', 'A01AB07', 'D08AH03', 'G01AC30']",['R0,['R02,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
isoflavone,DB12007,[],[],[],False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
dimercaprol,DB06782,['V03AB09'],['V0,['V03,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
benserazide,DB12783,[],[],[],False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
technetium tc-99m exametazime,DB09163,['V09AA01'],['V0,['V09,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
pentetic acid,DB14007,[],[],[],False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
abacavir,DB01048,"['J05AR13', 'J05AR02', 'J05AR04', 'J05AF06']",['J0,['J05,False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
strontium chloride,DB13987,[],[],[],False,0.025504289357755623,0.03842475875858472,3.8758951778312726e-07,0.21881266839400879,38,72,0,0
dutasteride,DB01126,"['G04CB02', 'G04CA52']",['G0,['G04,False,0.0470670067238581,0.06606972094236287,2.366199388733754e-05,0.21878451858905185,33,170,0,0
eslicarbazepine,DB14575,['N03AF04'],['N0,['N03,False,0.013215859030837005,0.02073372163783361,3.4655153023869246e-06,0.2187353006679093,26,31,0,0
erlotinib,DB00530,['L01EB02'],['L0,['L01,False,0.04173429167632738,0.059593149613144394,3.38242640488938e-05,0.21873494932250162,37,143,0,0
valganciclovir,DB01610,['J05AB14'],['J0,['J05,False,0.02573614653373522,0.03872902721029297,3.8758951778312726e-07,0.21872849799010094,38,73,0,0
pasireotide,DB06663,['H01CB05'],['H0,['H01,False,0.02643171806167401,0.039641832565417714,4.440428850355198e-06,0.2185013673708139,38,76,0,0
thiabendazole,DB00730,"['D01AC06', 'P02CA02']",['D0,['D01,False,0.029909575701367958,0.04433626010605929,7.16203344443976e-06,0.2184541229684998,39,90,0,0
donepezil,DB00843,"['N06DA52', 'N06DA53', 'N06DA02']",['N0,['N06,False,0.03477857639693949,0.05072589759193254,1.556721124417657e-05,0.21841552681906348,39,111,0,0
primaquine,DB01087,['P01BA03'],['P0,['P01,False,0.04196614885230698,0.05976701729983482,3.766050210059812e-05,0.21834630157527052,36,145,0,0
panobinostat,DB06603,['L01XH03'],['L0,['L01,False,0.0336192905170415,0.04920455533339129,2.4471080048705508e-05,0.21834349723839097,39,106,0,0
aprobarbital,DB01352,['N05CA05'],['N0,['N05,False,0.0134477162068166,0.02103799008954186,2.5929380552366083e-06,0.21829453432135018,26,32,0,0
pertuzumab,DB06366,"['L01FY01', 'L01FD02']",['L0,['L01,False,0.005796429399489914,0.00930192123793793,7.431633779812954e-05,0.21825454698881347,13,12,0,0
bevacizumab,DB00112,"['L01FG01', 'S01LA08']",['L0,['L01,False,0.005796429399489914,0.00930192123793793,7.431633779812954e-05,0.21825454698881347,13,12,0,0
tisotumab vedotin,DB16732,['L01FX23'],['L0,['L01,False,0.005796429399489914,0.00930192123793793,3.746134780875956e-05,0.2182471759908156,13,12,0,0
trospium,DB00209,"['A03DA06', 'G04BD09']",['A0,['A03,False,0.023417574773939253,0.035425541163174826,3.886626003593106e-06,0.21821550663496472,36,65,0,0
biperiden,DB00810,['N04AA02'],['N0,['N04,False,0.023417574773939253,0.035425541163174826,3.886626003593106e-06,0.21821550663496472,36,65,0,0
zotepine,DB09225,['N05AX11'],['N0,['N05,False,0.016693716670530954,0.025819351473528644,1.1054720621903964e-05,0.2181714455538157,30,42,0,0
benzgalantamine,DB19353,[],[],[],False,0.019707859958265708,0.03016604364078936,1.1652317648996872e-06,0.21809465818697976,33,52,0,0
gadofosveset trisodium,DB06705,['V08CA11'],['V0,['V08,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
pidotimod,DB11364,['L03AX05'],['L0,['L03,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
mangafodipir,DB06796,['V08CA05'],['V0,['V08,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
plerixafor,DB06809,['L03AX16'],['L0,['L03,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
gadodiamide,DB00225,['V08CA03'],['V0,['V08,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
pentastarch,DB09111,[],[],[],False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
tetradecyl hydrogen sulfate (ester),DB11328,[],[],[],False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
pralidoxime,DB00733,"['V03AB04', 'V03AB54']",['V0,['V03,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
technetium tc-99m oxidronate,DB09139,['V09BA01'],['V0,['V09,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
hydroxocobalamin,DB00200,"['B03BA53', 'V03AB33', 'B03BA03']",['B0,['B03,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
vaborbactam,DB12107,['J01DH52'],['J0,['J01,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
teduglutide,DB08900,['A16AX08'],['A1,['A16,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
flupirtine,DB06623,['N02BG07'],['N0,['N02,False,0.025504289357755623,0.038294357993566897,3.8758951778312726e-07,0.21809172998268525,37,73,0,0
bismuth subgallate,DB13909,[],[],[],False,0.02573614653373522,0.03859862644527515,7.389236353270575e-07,0.21801377235174343,37,74,0,0
n-methylnicotinamide,DB08840,['A05AB01'],['A0,['A05,False,0.02573614653373522,0.03859862644527515,6.133007890497267e-07,0.21801374722717418,37,74,0,0
evening primrose oil,DB11358,[],[],[],False,0.02573614653373522,0.03859862644527515,3.8758951778312726e-07,0.2180137020849199,37,74,0,0
cyclobenzaprine,DB00924,['M03BX08'],['M0,['M03,False,0.015998145142592162,0.024776145353386073,1.0653598872450538e-05,0.21795624974187314,29,40,0,0
bepotastine,DB04890,[],[],[],False,0.025968003709714815,0.0389028948969834,6.402829921125148e-06,0.21794093567679368,37,75,0,0
pholcodine,DB09209,['R05DA08'],['R0,['R05,False,0.025968003709714815,0.0389028948969834,9.280761424869453e-07,0.21793984072603795,37,75,0,0
chlorotrianisene,DB00269,['G03CA06'],['G0,['G03,False,0.017853002550428935,0.027471094497087716,0.00019284451333954984,0.21793795308420666,31,46,0,0
pantoprazole,DB00213,"['A02BD04', 'A02BD11', 'A02BC02']",['A0,['A02,False,0.03477857639693949,0.05059549682691472,8.361157159506935e-06,0.21787496537874118,38,112,0,0
potassium carbonate,DB13977,[],[],[],False,0.026199860885694412,0.03920716334869165,9.103854539052834e-08,0.21786965455763396,37,76,0,0
fusidic acid,DB02703,"['S01AA13', 'D09AA02', 'J01XC01', 'D06AX01']",['S0,['S01,False,0.040111291444470204,0.057332869686168825,4.076100294942568e-05,0.21784277238374306,36,137,0,0
nelfinavir,DB00220,['J05AE04'],['J0,['J05,False,0.03732900533271505,0.05381204903068765,2.599668449304138e-05,0.21771709022400415,37,124,0,0
levocarnitine,DB00583,['A16AA01'],['A1,['A16,False,0.04080686297240899,0.058115274276275754,0.0002689262146522308,0.21760485599618815,35,141,0,0
idazoxan,DB12551,[],[],[],False,0.04242986320426617,0.060114752673215685,0.0,0.21757631783253945,34,149,0,0
atipamezole,DB11481,[],[],[],False,0.04242986320426617,0.060114752673215685,0.0,0.21757631783253945,34,149,0,0
thiamine,DB00152,['A11DA01'],['A1,['A11,False,0.0034778576396939484,0.0056072328957663215,0.0,0.21755163427865337,8,7,0,0
fenfluramine,DB00574,"['A08AA02', 'N03AX26']",['A0,['A08,False,0.025040575005796428,0.03755542032513257,1.8031360481488925e-05,0.2175303761210852,36,72,0,0
chromium,DB11136,[],[],[],False,0.025272432181776026,0.03785968877684082,3.8758951778312726e-07,0.21744673439823467,36,73,0,0
