drug_id,disease_id,relationship_type,source,match_type,match_value
DB00811,MESH:D013001,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D013262,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D013344,therapeutic,CTD,cas_number,36791-04-5
DB00811,MESH:D013575,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D013921,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D057049,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D013966,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D014012,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D014607,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D014657,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D018366,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D020246,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D014717,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D014766,therapeutic,CTD,cas_number,36791-04-5
DB00811,MESH:D026681,marker/mechanism,CTD,cas_number,36791-04-5
DB00811,MESH:D014839,marker/mechanism,CTD,cas_number,36791-04-5
DB11730,MESH:D009503,marker/mechanism,CTD,drug_name,ribociclib
DB00140,MESH:D001943,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D002386,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D015362,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D015179,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D006261,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D006529,marker/mechanism,CTD,cas_number,83-88-5
DB00140,MESH:D006951,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D015228,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D007249,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D008881,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D009369,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D019954,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D009845,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D010523,marker/mechanism,CTD,cas_number,83-88-5
DB00140,MESH:D012871,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D020521,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D013733,therapeutic,CTD,cas_number,83-88-5
DB00140,MESH:D015431,therapeutic,CTD,cas_number,83-88-5
DB03615,MESH:D007674,marker/mechanism,CTD,cas_number,25546-65-0
DB12376,MESH:D009101,therapeutic,CTD,drug_name,ricolinostat
DB12376,MESH:D009374,therapeutic,CTD,drug_name,ricolinostat
DB12376,MESH:D012516,therapeutic,CTD,drug_name,ricolinostat
DB12376,MESH:D010954,therapeutic,CTD,drug_name,ricolinostat
DB00615,MESH:D000163,therapeutic,CTD,cas_number,72559-06-9
DB00615,MESH:D007177,marker/mechanism,CTD,cas_number,72559-06-9
DB00615,MESH:D007970,marker/mechanism,CTD,cas_number,72559-06-9
DB00615,MESH:D015270,therapeutic,CTD,cas_number,72559-06-9
DB00615,MESH:D015864,marker/mechanism,CTD,cas_number,72559-06-9
DB00615,MESH:D031300,marker/mechanism,CTD,cas_number,72559-06-9
DB00615,MESH:D014397,therapeutic,CTD,cas_number,72559-06-9
DB00615,MESH:D014605,marker/mechanism,CTD,cas_number,72559-06-9
DB01045,MESH:D058186,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D000380,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D000707,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D000740,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D000741,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D000743,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D000756,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D000788,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D000855,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D001002,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D018771,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D001168,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D053099,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D001766,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D001922,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D001927,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D002006,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D020226,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D002544,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D056486,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D056486,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D002769,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D002779,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D002780,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D002780,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D003128,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D003244,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D003354,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D018500,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D003967,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D015299,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D004211,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D003875,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D004342,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D063926,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D064420,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D004487,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D004681,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D004696,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D004697,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D004893,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D005234,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D005334,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D005767,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D005921,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006029,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006030,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D016908,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D006261,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006311,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006331,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D020199,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006417,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006461,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006469,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006501,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D048550,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006505,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006505,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D006529,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006934,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006943,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006949,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D006980,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D007249,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D007333,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D007565,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D007565,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D041781,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D007674,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D007681,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D007683,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D007918,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D015439,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D015440,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D056006,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D015441,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D007964,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D008105,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D008107,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D017093,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D017114,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D008113,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D008178,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D008180,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D008181,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D047508,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D008581,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D008582,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D016920,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D008585,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D008586,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D008589,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D008599,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D065606,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D018908,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009133,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009135,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D009164,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009164,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D009165,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D009336,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009395,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009402,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009404,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009422,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009845,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D009846,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D010019,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D010195,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D010292,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D011008,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D011018,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D017119,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D011507,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D011537,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D011552,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D051437,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D012141,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D018805,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D012769,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D012772,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D013035,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D013203,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D013203,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D013262,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D013375,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D013921,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D014202,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014376,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D020306,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014385,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014388,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014390,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D018088,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014396,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014397,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014398,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014399,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014456,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014511,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D014526,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D014581,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D014657,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D018366,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D020246,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D014839,therapeutic,CTD,cas_number,13292-46-1
DB01045,MESH:D015431,marker/mechanism,CTD,cas_number,13292-46-1
DB01045,MESH:D015431,therapeutic,CTD,cas_number,13292-46-1
DB11753,MESH:D001172,therapeutic,CTD,cas_number,6998-60-3
DB01201,MESH:D056486,marker/mechanism,CTD,cas_number,61379-65-5
DB01220,MESH:D056486,marker/mechanism,CTD,drug_name,Rifaximin
DB01220,MESH:D003875,marker/mechanism,CTD,drug_name,Rifaximin
DB01220,MESH:D015212,therapeutic,CTD,drug_name,Rifaximin
DB01220,MESH:D014581,marker/mechanism,CTD,drug_name,Rifaximin
DB11738,MESH:D001145,therapeutic,CTD,cas_number,54187-04-1
DB11738,MESH:D001919,marker/mechanism,CTD,cas_number,54187-04-1
DB11738,MESH:D006973,therapeutic,CTD,cas_number,54187-04-1
DB11738,MESH:D007022,marker/mechanism,CTD,cas_number,54187-04-1
DB00740,MESH:D000690,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:C531617,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D056486,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D004244,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D004409,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D004832,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D006505,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D006948,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D007511,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D017563,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D055370,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D020149,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D020262,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D009069,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D009325,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D009336,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D009389,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D009410,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D010146,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D010292,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D011014,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D051437,marker/mechanism,CTD,cas_number,1744-22-5
DB00740,MESH:D012164,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D012178,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D012640,therapeutic,CTD,cas_number,1744-22-5
DB00740,MESH:D014555,marker/mechanism,CTD,cas_number,1744-22-5
DB00042,MESH:D001906,marker/mechanism,CTD,drug_name,rimabotulinumtoxinB
DB00042,MESH:D010243,marker/mechanism,CTD,drug_name,rimabotulinumtoxinB
DB00042,MESH:D010291,marker/mechanism,CTD,drug_name,rimabotulinumtoxinB
DB00042,MESH:D001745,marker/mechanism,CTD,drug_name,rimabotulinumtoxinB
DB00896,MESH:D009798,marker/mechanism,CTD,cas_number,49697-38-3
DB06155,MESH:D000437,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D019969,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D056912,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D001919,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D009202,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D002375,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D019970,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D019970,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D003072,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D015179,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D003866,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D004195,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D064420,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D004409,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D005234,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D005355,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D018149,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D018149,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D006930,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D006943,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D006943,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D006948,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D007022,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D007022,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D007035,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D007249,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D007333,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D007674,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D008569,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D008850,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D019957,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D009325,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D009374,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D009765,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D010146,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D010190,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D020734,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D010409,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D011230,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D011248,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D011507,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D012640,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D012640,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D019966,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D013375,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D014555,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D018487,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D014839,marker/mechanism,CTD,drug_name,Rimonabant
DB06155,MESH:D015430,therapeutic,CTD,drug_name,Rimonabant
DB06155,MESH:D015431,marker/mechanism,CTD,drug_name,Rimonabant
DB15305,MESH:D013733,marker/mechanism,CTD,drug_name,Risdiplam
DB00884,MESH:D001847,therapeutic,CTD,drug_name,Risedronic Acid
DB00884,MESH:D056486,marker/mechanism,CTD,drug_name,Risedronic Acid
DB00884,MESH:D006505,marker/mechanism,CTD,drug_name,Risedronic Acid
DB00884,MESH:D008654,therapeutic,CTD,drug_name,Risedronic Acid
DB00884,MESH:D010024,therapeutic,CTD,drug_name,Risedronic Acid
DB00884,MESH:D015663,therapeutic,CTD,drug_name,Risedronic Acid
DB00734,MESH:D000208,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D017109,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D000568,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D019969,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D000799,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D001010,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D020817,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D001259,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D050197,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D054537,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D019958,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D001289,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D001321,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D001321,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D001342,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D001480,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D001480,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D001714,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D001714,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D001763,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D001764,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D001847,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D001919,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D052018,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D009202,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D002318,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D002375,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D002389,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D002561,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D056486,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D002653,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D002659,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D002779,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D019970,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D003072,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D003072,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D003128,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D003130,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D003161,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D019955,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D003221,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D054059,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D003556,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D016757,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D003680,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D003693,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D003693,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D003704,therapeutic,CTD,cas_number,106266-06-2
DB00734,MESH:D003866,marker/mechanism,CTD,cas_number,106266-06-2
DB00734,MESH:D003866,therapeutic,CTD,cas_number,106266-06-2
