drug_id,category_name,source
DB12612,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12612,Cytochrome P-450 Substrates,DrugBank
DB12612,Immunologic Factors,DrugBank
DB12612,Immunomodulatory Agents,DrugBank
DB12612,Immunosuppressive Agents,DrugBank
DB12612,Indenes,DrugBank
DB12612,Oxazoles,DrugBank
DB12612,P-glycoprotein substrates,DrugBank
DB12612,Selective Immunosuppressants,DrugBank
DB12612,Sphingosine 1 Phosphate Receptor Modulators,DrugBank
DB12612,Sphingosine 1-phosphate Receptor Modulator,DrugBank
DB12612,Sphingosine-1-phosphate (S1P) receptor modulators,DrugBank
DB12615,Agents that produce neuromuscular block (indirect),DrugBank
DB12615,Aminoglycoside Antibacterials,DrugBank
DB12615,Anti-Bacterial Agents,DrugBank
DB12615,Antibacterials for Systemic Use,DrugBank
DB12615,Antiinfectives for Systemic Use,DrugBank
DB12615,Carbohydrates,DrugBank
DB12615,Drugs that are Mainly Renally Excreted,DrugBank
DB12615,Drugs that are Mainly Renally Excreted with a Narrow Therapeutic Index,DrugBank
DB12615,Gentamicins,DrugBank
DB12615,Glycosides,DrugBank
DB12615,MATE 1 Inhibitors,DrugBank
DB12615,MATE 2 Inhibitors,DrugBank
DB12615,MATE inhibitors,DrugBank
DB12615,Narrow Therapeutic Index Drugs,DrugBank
DB12615,Nephrotoxic agents,DrugBank
DB12617,Analgesics,DrugBank
DB12617,"Analgesics, Non-Narcotic",DrugBank
DB12617,Anti-Infective Agents,DrugBank
DB12617,Anti-Inflammatory Agents,DrugBank
DB12617,"Antibiotics, Antineoplastic",DrugBank
DB12617,Antimalarials,DrugBank
DB12617,Antineoplastic Agents,DrugBank
DB12617,Antiparasitic Agents,DrugBank
DB12617,Antiprotozoals,DrugBank
DB12617,Antirheumatic Agents,DrugBank
DB12617,Enzyme Inhibitors,DrugBank
DB12617,Immunologic Factors,DrugBank
DB12617,Immunosuppressive Agents,DrugBank
DB12617,"IMP Dehydrogenase, antagonists & inhibitors",DrugBank
DB12617,"Nucleic Acids, Nucleotides, and Nucleosides",DrugBank
DB12617,Nucleosides,DrugBank
DB12617,Peripheral Nervous System Agents,DrugBank
DB12617,Sensory System Agents,DrugBank
DB12625,Agents causing angioedema,DrugBank
DB12625,Alimentary Tract and Metabolism,DrugBank
DB12625,Blood Glucose Lowering Agents,DrugBank
DB12625,Dipeptidyl Peptidase 4,DrugBank
DB12625,DPP-IV Inhibitors,DrugBank
DB12625,Drugs Used in Diabetes,DrugBank
DB12625,Oral Hypoglycemics,DrugBank
DB12629,"Acids, Acyclic",DrugBank
DB12629,Amino Acids,DrugBank
DB12629,"Amino Acids, Aromatic",DrugBank
DB12629,"Amino Acids, Cyclic",DrugBank
DB12629,"Amino Acids, Peptides, and Proteins",DrugBank
DB12629,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12629,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12629,Cytochrome P-450 Substrates,DrugBank
DB12629,Fatty Acids,DrugBank
DB12629,"Fatty Acids, Volatile",DrugBank
DB12629,Hormones,DrugBank
DB12629,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB12629,Lipids,DrugBank
DB12629,Thyroid Products,DrugBank
DB12629,Thyronines,DrugBank
DB12637,Antineoplastic Agents,DrugBank
DB12637,Fertility Agents,DrugBank
DB12637,"Fertility Agents, Female",DrugBank
DB12637,Fused-Ring Compounds,DrugBank
DB12637,Hormone Antagonists,DrugBank
DB12637,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB12637,Reproductive Control Agents,DrugBank
DB12637,Steroids,DrugBank
DB12638,Antineoplastic Agents,DrugBank
DB12638,Dioxoles,DrugBank
DB12638,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12645,"Acids, Acyclic",DrugBank
DB12645,Amines,DrugBank
DB12645,Antineoplastic Agents,DrugBank
DB12645,Cytochrome P-450 CYP1A2 Inducers,DrugBank
DB12645,Cytochrome P-450 CYP1A2 Inducers (strength unknown),DrugBank
DB12645,Cytochrome P-450 CYP2B6 Inducers,DrugBank
DB12645,Cytochrome P-450 CYP2B6 Inducers (strength unknown),DrugBank
DB12645,Cytochrome P-450 CYP3A Inducers,DrugBank
DB12645,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB12645,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB12645,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB12645,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB12645,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB12645,Cytochrome P-450 Enzyme Inducers,DrugBank
DB12645,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12645,Enzyme Inhibitors,DrugBank
DB12645,Histone Deacetylase Inhibitors,DrugBank
DB12645,Hydroxy Acids,DrugBank
DB12645,Hydroxylamines,DrugBank
DB12645,Musculo-Skeletal System,DrugBank
DB12645,OCT2 Inhibitors,DrugBank
DB12645,Potential QTc-Prolonging Agents,DrugBank
DB12645,QTc Prolonging Agents,DrugBank
DB12649,Agents producing tachycardia,DrugBank
DB12649,Amides,DrugBank
DB12649,Cannabinoid Receptor Antagonists,DrugBank
DB12649,Cannabinoids and similars,DrugBank
DB12649,Hormones,DrugBank
DB12649,"Hormones, Hormone Substitutes, and Hormone Antagonists",DrugBank
DB12649,Neurotransmitter Agents,DrugBank
DB12649,"Receptor, Cannabinoid, CB1, antagonists & inhibitors",DrugBank
DB12649,Sulfones,DrugBank
DB12649,Sulfur Compounds,DrugBank
DB12661,Adrenergic Agents,DrugBank
DB12661,Adrenergic alpha-1 Receptor Antagonists,DrugBank
DB12661,Adrenergic alpha-Antagonists,DrugBank
DB12661,Adrenergic Antagonists,DrugBank
DB12661,Agents that produce hypertension,DrugBank
DB12661,"Antiadrenergic Agents, Peripherally Acting",DrugBank
DB12661,Antidepressive Agents,DrugBank
DB12661,Antihypertensive Agents,DrugBank
DB12661,Cardiovascular Agents,DrugBank
DB12661,Central Nervous System Depressants,DrugBank
DB12661,Neurotransmitter Agents,DrugBank
DB12661,Peripheral alpha-1 blockers,DrugBank
DB12661,Serotonin Agents,DrugBank
DB12661,Serotonin Receptor Agonists,DrugBank
DB12661,Vasodilating Agents,DrugBank
DB12667,Anti-Bacterial Agents,DrugBank
DB12667,Anti-Infective Agents,DrugBank
DB12667,Antiinfectives for Systemic Use,DrugBank
DB12667,Antimycobacterials,DrugBank
DB12667,Drugs for Treatment of Tuberculosis,DrugBank
DB12667,Isonicotinic Acids,DrugBank
DB12667,Pyridines,DrugBank
DB12667,Thiocarbamide Derivatives,DrugBank
DB12670,Alkaloids,DrugBank
DB12670,Diuretics,DrugBank
DB12670,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12670,Natriuretic Agents,DrugBank
DB12670,Purines,DrugBank
DB12670,Purinones,DrugBank
DB12671,"Acids, Carbocyclic",DrugBank
DB12671,Angiogenesis Inhibitors,DrugBank
DB12671,Angiogenesis Modulating Agents,DrugBank
DB12671,Antineoplastic Agents,DrugBank
DB12671,Cycloparaffins,DrugBank
DB12671,Ethers,DrugBank
DB12671,"Ethers, Cyclic",DrugBank
DB12671,Growth Inhibitors,DrugBank
DB12671,Growth Substances,DrugBank
DB12671,Terpenes,DrugBank
DB12674,Alkylating Drugs,DrugBank
DB12674,Antineoplastic Agents,DrugBank
DB12674,Antineoplastic and Immunomodulating Agents,DrugBank
DB12674,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12674,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12674,Cytochrome P-450 Substrates,DrugBank
DB12674,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12674,Indole Alkaloids,DrugBank
DB12674,Indoles,DrugBank
DB12674,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB12674,OATP1B3 inhibitors,DrugBank
DB12674,OCT1 inhibitors,DrugBank
DB12674,P-glycoprotein inhibitors,DrugBank
DB12674,P-glycoprotein substrates,DrugBank
DB12674,Pyridines,DrugBank
DB12677,"Amino Acids, Peptides, and Proteins",DrugBank
DB12677,Antineoplastic Agents,DrugBank
DB12677,Peptides,DrugBank
DB12681,"Acids, Carbocyclic",DrugBank
DB12681,Alcohols,DrugBank
DB12681,Antineoplastic Agents,DrugBank
DB12681,Benzene Derivatives,DrugBank
DB12681,Benzoates,DrugBank
DB12681,"Calcium-Calmodulin-Dependent Protein Kinases, antagonists & inhibitors",DrugBank
DB12681,Enzyme Inhibitors,DrugBank
DB12681,Fatty Alcohols,DrugBank
DB12681,Hydroxy Acids,DrugBank
DB12681,Hydroxybenzoates,DrugBank
DB12681,Lipids,DrugBank
DB12681,Phenols,DrugBank
DB12681,Sesquiterpenes,DrugBank
DB12681,Terpenes,DrugBank
DB12683,"Amino Acids, Peptides, and Proteins",DrugBank
DB12683,Antibodies,DrugBank
DB12683,"Antibodies, Monoclonal",DrugBank
DB12683,"Antibodies, Monoclonal, Humanized",DrugBank
DB12683,Blood Proteins,DrugBank
DB12683,Globulins,DrugBank
DB12683,Immunoglobulins,DrugBank
DB12683,Immunoproteins,DrugBank
DB12683,Proteins,DrugBank
DB12683,Serum Globulins,DrugBank
DB12688,"Amino Acids, Peptides, and Proteins",DrugBank
DB12688,Antibodies,DrugBank
DB12688,"Antibodies, Monoclonal",DrugBank
DB12688,Antineoplastic Agents,DrugBank
DB12688,Antineoplastic and Immunomodulating Agents,DrugBank
DB12688,Blood Proteins,DrugBank
DB12688,Cancer immunotherapy,DrugBank
DB12688,CD22 (Clusters of Differentiation 22) inhibitors,DrugBank
DB12688,CD22-Directed Cytotoxins,DrugBank
DB12688,Cytotoxins,DrugBank
DB12688,Globulins,DrugBank
DB12688,Immunoconjugates,DrugBank
DB12688,Immunoglobulins,DrugBank
DB12688,Immunologic Factors,DrugBank
DB12688,Immunotherapy,DrugBank
DB12688,Immunotoxins,DrugBank
DB12688,Monoclonal antibodies and antibody drug conjugates,DrugBank
DB12688,Narrow Therapeutic Index Drugs,DrugBank
DB12688,Noxae,DrugBank
DB12688,Proteins,DrugBank
DB12688,Serum Globulins,DrugBank
DB12688,Toxic Actions,DrugBank
DB12692,Amidines,DrugBank
DB12692,"Antibiotics, Antineoplastic",DrugBank
DB12692,Antineoplastic Agents,DrugBank
DB12692,Antineoplastic and Immunomodulating Agents,DrugBank
DB12692,"Compounds used in a research, industrial, or household setting",DrugBank
DB12692,Immunologic Factors,DrugBank
DB12692,Immunosuppressive Agents,DrugBank
DB12692,Protective Agents,DrugBank
DB12692,Radiation-Protective Agents,DrugBank
DB12692,Selective Immunosuppressants,DrugBank
DB12693,Anti-Anxiety Agents,DrugBank
DB12693,Antidepressive Agents,DrugBank
DB12693,"Antidepressive Agents, Second-Generation",DrugBank
DB12693,Antipsychotic Agents,DrugBank
DB12693,Central Nervous System Agents,DrugBank
DB12693,Central Nervous System Depressants,DrugBank
DB12693,Cytochrome P-450 CYP2D6 Inhibitors,DrugBank
DB12693,Cytochrome P-450 CYP2D6 Inhibitors (moderate),DrugBank
DB12693,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12693,Hypoglycemia-Associated Agents,DrugBank
DB12693,Neurotoxic agents,DrugBank
DB12693,Neurotransmitter Agents,DrugBank
DB12693,Piperidines,DrugBank
DB12693,Psychotropic Drugs,DrugBank
DB12693,Pyrimidines,DrugBank
DB12693,Pyrimidinones,DrugBank
DB12693,Selective Serotonin Reuptake Inhibitors,DrugBank
DB12693,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,DrugBank
DB12693,Serotonin 5-HT2 Receptor Antagonists,DrugBank
DB12693,Serotonin 5-HT2C Receptor Antagonists,DrugBank
DB12693,Serotonin Agents,DrugBank
DB12693,Serotonin Modulators,DrugBank
DB12693,Serotonin Receptor Antagonists,DrugBank
DB12693,Tranquilizing Agents,DrugBank
DB12695,"Aldehyde Dehydrogenase, antagonists & inhibitors",DrugBank
DB12695,Anticarcinogenic Agents,DrugBank
DB12695,Antineoplastic Agents,DrugBank
DB12695,Carcinogens,DrugBank
DB12695,"Compounds used in a research, industrial, or household setting",DrugBank
DB12695,Enzyme Inhibitors,DrugBank
DB12695,Isocyanates,DrugBank
DB12695,Noxae,DrugBank
DB12695,Protective Agents,DrugBank
DB12695,Sulfur Compounds,DrugBank
DB12695,Toxic Actions,DrugBank
DB12697,Amino Acids,DrugBank
DB12697,"Amino Acids, Peptides, and Proteins",DrugBank
DB12697,"Amino Acids, Sulfur",DrugBank
DB12697,Anticarcinogenic Agents,DrugBank
DB12697,Antineoplastic Agents,DrugBank
DB12697,"Compounds used in a research, industrial, or household setting",DrugBank
DB12697,Cysteine,DrugBank
DB12697,Organoselenium Compounds,DrugBank
DB12697,Protective Agents,DrugBank
DB12697,Selenium Compounds,DrugBank
DB12697,Sulfur Compounds,DrugBank
DB12698,"Amino Acids, Peptides, and Proteins",DrugBank
DB12698,Anti-HIV Agents,DrugBank
DB12698,Anti-Infective Agents,DrugBank
DB12698,Anti-Retroviral Agents,DrugBank
DB12698,Antibodies,DrugBank
DB12698,"Antibodies, Monoclonal",DrugBank
DB12698,"Antibodies, Monoclonal, Humanized",DrugBank
DB12698,Antiinfectives for Systemic Use,DrugBank
DB12698,Antiviral Agents,DrugBank
DB12698,Antivirals for Systemic Use,DrugBank
DB12698,Blood Proteins,DrugBank
DB12698,CD4-directed Antibody Interactions,DrugBank
DB12698,CD4-directed Blocking Antibody,DrugBank
DB12698,Direct Acting Antivirals,DrugBank
DB12698,Globulins,DrugBank
DB12698,HIV 1 Post-attachment Fusion Inhibitors,DrugBank
DB12698,HIV Fusion Inhibitors,DrugBank
DB12698,Human Immunodeficiency Virus 1 Post-attachment Fusion Inhibitor,DrugBank
DB12698,Immunoglobulins,DrugBank
DB12698,Immunoproteins,DrugBank
DB12698,Proteins,DrugBank
DB12698,Serum Globulins,DrugBank
DB12699,"Adjuvants, Immunologic",DrugBank
DB12699,Albumins,DrugBank
DB12699,"Amino Acids, Peptides, and Proteins",DrugBank
DB12699,Antineoplastic and Immunomodulating Agents,DrugBank
DB12699,Biological Factors,DrugBank
DB12699,Blood Proteins,DrugBank
DB12699,Carbohydrates,DrugBank
DB12699,Colony-Stimulating Factors,DrugBank
DB12699,Cytokines,DrugBank
DB12699,Glycoconjugates,DrugBank
DB12699,Glycoproteins,DrugBank
DB12699,Hematopoietic Cell Growth Factors,DrugBank
DB12699,Intercellular Signaling Peptides and Proteins,DrugBank
DB12699,Peptides,DrugBank
DB12699,Proteins,DrugBank
DB12699,Recombinant Proteins,DrugBank
DB12699,Serum Albumin,DrugBank
DB12701,"Amino Acids, Peptides, and Proteins",DrugBank
DB12701,Antibodies,DrugBank
DB12701,"Antibodies, Monoclonal",DrugBank
DB12701,Antineoplastic Agents,DrugBank
DB12701,"Antineoplastic Agents, Immunological",DrugBank
DB12701,Blood Proteins,DrugBank
DB12701,Globulins,DrugBank
DB12701,Immunoglobulins,DrugBank
DB12701,Immunoproteins,DrugBank
DB12701,Proteins,DrugBank
DB12701,Serum Globulins,DrugBank
DB12704,Analgesics,DrugBank
DB12704,Antiarrhythmic agents,DrugBank
DB12704,Cardiovascular Agents,DrugBank
DB12704,Central Nervous System Agents,DrugBank
DB12704,Diuretics,DrugBank
DB12704,Natriuretic Agents,DrugBank
DB12704,Peripheral Nervous System Agents,DrugBank
DB12704,"Receptors, Opioid, kappa, agonists",DrugBank
DB12704,Sensory System Agents,DrugBank
DB12710,Antipsychotic Agents,DrugBank
DB12710,Central Nervous System Agents,DrugBank
DB12710,Central Nervous System Depressants,DrugBank
DB12710,Dopamine Agents,DrugBank
DB12710,Dopamine Antagonists,DrugBank
DB12710,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12710,Nervous System,DrugBank
DB12710,Neurotoxic agents,DrugBank
DB12710,Neurotransmitter Agents,DrugBank
DB12710,Phenothiazines,DrugBank
DB12710,Phenothiazines With Piperazine Structure,DrugBank
DB12710,Psycholeptics,DrugBank
DB12710,Psychotropic Drugs,DrugBank
DB12710,Sulfur Compounds,DrugBank
DB12710,Tranquilizing Agents,DrugBank
DB12712,Acetanilides,DrugBank
DB12712,Amides,DrugBank
DB12712,Amines,DrugBank
DB12712,Anilides,DrugBank
DB12712,Aniline Compounds,DrugBank
DB12712,Antiarrhythmic agents,DrugBank
DB12712,BSEP/ABCB11 Substrates,DrugBank
DB12712,Cardiovascular Agents,DrugBank
DB12712,Membrane Transport Modulators,DrugBank
DB12712,Potential QTc-Prolonging Agents,DrugBank
DB12712,QTc Prolonging Agents,DrugBank
DB12712,Sodium Channel Blockers,DrugBank
DB12713,Alimentary Tract and Metabolism,DrugBank
DB12713,BCRP/ABCG2 Inhibitors,DrugBank
DB12713,Blood Glucose Lowering Agents,DrugBank
DB12713,Cytochrome P-450 CYP2D6 Inhibitors,DrugBank
DB12713,Cytochrome P-450 CYP2D6 Inhibitors (strength unknown),DrugBank
DB12713,Cytochrome P-450 CYP3A Inducers,DrugBank
DB12713,Cytochrome P-450 CYP3A Inhibitors,DrugBank
DB12713,Cytochrome P-450 CYP3A Substrates,DrugBank
DB12713,Cytochrome P-450 CYP3A4 Inducers,DrugBank
DB12713,Cytochrome P-450 CYP3A4 Inducers (strength unknown),DrugBank
DB12713,Cytochrome P-450 CYP3A4 Inhibitors,DrugBank
DB12713,Cytochrome P-450 CYP3A4 Inhibitors (strength unknown),DrugBank
DB12713,Cytochrome P-450 CYP3A4 Substrates,DrugBank
DB12713,Cytochrome P-450 Enzyme Inducers,DrugBank
DB12713,Cytochrome P-450 Enzyme Inhibitors,DrugBank
DB12713,Cytochrome P-450 Substrates,DrugBank
DB12713,Diuretics,DrugBank
DB12713,Drugs Used in Diabetes,DrugBank
DB12713,OATP1B1/SLCO1B1 Inhibitors,DrugBank
DB12713,OATP1B3 inhibitors,DrugBank
DB12713,P-glycoprotein inhibitors,DrugBank
DB12713,Sodium-glucose Cotransporter 2 (SGLT2) Inhibitors,DrugBank
DB12713,"Sodium-Glucose Transporter 1, antagonists & inhibitors",DrugBank
DB12713,Sodium-Glucose Transporter 2 Inhibitors,DrugBank
DB12713,UGT1A1 Substrates,DrugBank
DB12713,UGT1A9 Substrates,DrugBank
DB12713,UGT2B7 substrates,DrugBank
DB12718,"Amino Acids, Peptides, and Proteins",DrugBank
DB12718,Antibodies,DrugBank
DB12718,"Antibodies, Monoclonal",DrugBank
DB12718,"Antibodies, Neutralizing",DrugBank
DB12718,Blood Proteins,DrugBank
DB12718,Globulins,DrugBank
DB12718,Immunoglobulins,DrugBank
DB12718,Immunoproteins,DrugBank
DB12718,Proteins,DrugBank
DB12718,Serum Globulins,DrugBank
DB12725,Antidepressive Agents,DrugBank
DB12725,Central Nervous System Depressants,DrugBank
DB12725,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12725,Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome,DrugBank
DB12725,Serotonin 5-HT4 Receptor Agonists,DrugBank
DB12725,Serotonin Agents,DrugBank
DB12725,Serotonin Receptor Agonists,DrugBank
DB12726,"Amino Acids, Peptides, and Proteins",DrugBank
DB12726,Anticoagulants,DrugBank
DB12726,Blood Proteins,DrugBank
DB12726,Cardiovascular Agents,DrugBank
DB12726,Endopeptidases,DrugBank
DB12726,Enzymes,DrugBank
DB12726,Enzymes and Coenzymes,DrugBank
DB12726,Fibrin Modulating Agents,DrugBank
DB12726,Fibrinolytic Agents,DrugBank
DB12726,Hematologic Agents,DrugBank
DB12726,Hydrolases,DrugBank
DB12726,Peptide Hydrolases,DrugBank
DB12726,Proteins,DrugBank
DB12726,Serine Endopeptidases,DrugBank
DB12726,Serine Proteases,DrugBank
DB12730,"Amino Acids, Peptides, and Proteins",DrugBank
DB12730,Antimitotic Agents,DrugBank
DB12730,Antineoplastic Agents,DrugBank
DB12730,Mitosis Modulators,DrugBank
DB12730,Peptides,DrugBank
DB12730,"Peptides, Cyclic",DrugBank
DB12730,Tubulin Modulators,DrugBank
DB12734,"Amino Acids, Peptides, and Proteins",DrugBank
DB12734,Antibodies,DrugBank
DB12734,"Antibodies, Monoclonal",DrugBank
DB12734,"Antibodies, Monoclonal, Humanized",DrugBank
DB12734,Blood Proteins,DrugBank
DB12734,Globulins,DrugBank
DB12734,Immunoglobulins,DrugBank
DB12734,Immunoproteins,DrugBank
DB12734,Proteins,DrugBank
DB12734,Serum Globulins,DrugBank
DB12736,Antineoplastic Agents,DrugBank
DB12736,Imidazoles,DrugBank
DB12736,Nitro Compounds,DrugBank
DB12736,Nitroimidazoles,DrugBank
DB12736,Radiation-Sensitizing Agents,DrugBank
DB12749,Antiplatelet agents,DrugBank
DB12749,Central Nervous System Agents,DrugBank
DB12749,"Compounds used in a research, industrial, or household setting",DrugBank
DB12749,"Drugs, Chinese Herbal",DrugBank
DB12749,Hematologic Agents,DrugBank
DB12749,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12749,Neuroprotective Agents,DrugBank
DB12749,Plant Extracts,DrugBank
DB12749,Protective Agents,DrugBank
DB12752,Adrenergic Agents,DrugBank
DB12752,Adrenergic alpha-1 Receptor Antagonists,DrugBank
DB12752,Adrenergic alpha-Antagonists,DrugBank
DB12752,Adrenergic Antagonists,DrugBank
DB12752,Adrenergic beta-Antagonists,DrugBank
DB12752,Agents causing hyperkalemia,DrugBank
DB12752,Alcohols,DrugBank
DB12752,Amines,DrugBank
DB12752,Amino Alcohols,DrugBank
DB12752,Autonomic Agents,DrugBank
DB12752,Bradycardia-Causing Agents,DrugBank
DB12752,Cardiovascular Agents,DrugBank
DB12752,Cytochrome P-450 CYP2D6 Substrates,DrugBank
DB12752,Cytochrome P-450 Substrates,DrugBank
DB12752,Negative Inotrope,DrugBank
DB12752,Neurotransmitter Agents,DrugBank
DB12752,Peripheral Nervous System Agents,DrugBank
DB12752,Propanols,DrugBank
DB12752,Sympathomimetics,DrugBank
DB12752,Vasodilating Agents,DrugBank
DB12766,Antiarrhythmic agents,DrugBank
DB12766,Antihypertensive Agents,DrugBank
DB12766,Cardiovascular Agents,DrugBank
DB12766,Diuretics,DrugBank
DB12766,"Low-Ceiling Diuretics, Excl. Thiazides",DrugBank
DB12766,Natriuretic Agents,DrugBank
DB12766,Potential QTc-Prolonging Agents,DrugBank
DB12766,QTc Prolonging Agents,DrugBank
DB12768,"Adjuvants, Immunologic",DrugBank
DB12768,Antineoplastic and Immunomodulating Agents,DrugBank
DB12768,Bacterial Vaccines,DrugBank
DB12768,Biological Products,DrugBank
DB12768,Cancer immunotherapy,DrugBank
DB12768,Complex Mixtures,DrugBank
DB12768,Immunologic Factors,DrugBank
DB12768,Immunotherapy,DrugBank
DB12768,Live Attenuated Bacillus Calmette-Guerin Vaccine,DrugBank
DB12768,Live vaccines,DrugBank
DB12768,Tuberculosis Vaccines,DrugBank
DB12768,Vaccines,DrugBank
DB12769,Antimetabolites,DrugBank
DB12769,Antineoplastic Agents,DrugBank
DB12769,Coenzymes,DrugBank
DB12769,Enzyme Inhibitors,DrugBank
DB12769,Enzymes and Coenzymes,DrugBank
DB12769,Folic Acid Analogues,DrugBank
DB12769,Folic Acid Antagonists,DrugBank
DB12769,"Heterocyclic Compounds, Fused-Ring",DrugBank
DB12769,Noxae,DrugBank
DB12769,Pteridines,DrugBank
DB12769,Pterins,DrugBank
DB12769,Toxic Actions,DrugBank
DB12770,Acetates,DrugBank
DB12770,"Acids, Acyclic",DrugBank
DB12770,Alimentary Tract and Metabolism,DrugBank
DB12770,Amides,DrugBank
DB12770,Anti-Ulcer Agents,DrugBank
DB12770,Drugs for Acid Related Disorders,DrugBank
DB12770,Drugs for Peptic Ulcer and Gastro-Oesophageal Reflux Disease (Gord),DrugBank
DB12770,Gastric Acid Lowering Agents,DrugBank
DB12770,Gastrointestinal Agents,DrugBank
DB12770,Histamine Agents,DrugBank
DB12770,Histamine Antagonists,DrugBank
DB12770,Histamine H2 Antagonists,DrugBank
