drug_id,protein_id,relationship_type,actions,known_action,inhibition_strength,induction_strength,source,match_type,match_value
DB14533,BE0000538,target,binder,yes,,,DrugBank,drugbank_id,DB14533
DB14533,BE0001180,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000130,target,activator,yes,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000629,target,activator,yes,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009911,target,binder,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009058,target,carrier,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009080,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009060,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009081,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009082,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009083,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0002440,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0001017,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009064,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0003663,target,binder,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0004613,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000930,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009089,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0003756,target,inducer,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0005533,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000952,target,binder,no,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009090,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000209,target,binder,no,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000775,target,agonist,yes,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000685,target,binder,no,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000510,target,binder,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000337,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0001068,target,,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009092,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009093,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0003392,target,downregulator,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0001717,target,inducer,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009908,target,other/unknown,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009909,target,binder,no,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009910,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0001021,target,ligand,yes,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009915,target,cofactor|chelator,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009916,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0001123,enzyme,modulator|product of,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000465,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0001183,enzyme,substrate|cleavage,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0002390,enzyme,inducer,unknown,,unknown,DrugBank,drugbank_id,DB14533
DB14533,BE0000322,enzyme,inhibitor,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009891,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009892,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009895,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009886,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009907,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009898,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009885,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009896,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009890,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009899,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009902,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009889,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009904,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009894,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009888,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009887,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009893,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009901,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009905,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009884,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009906,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009897,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009900,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14533,BE0009903,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14533
DB14538,BE0000422,target,agonist,unknown,,,DrugBank,drugbank_id,DB14538
DB14538,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB14538
DB14538,BE0000131,target,substrate,unknown,,,DrugBank,drugbank_id,DB14538
DB14538,BE0000051,target,inhibitor,yes,,,DrugBank,drugbank_id,DB14538
DB14538,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14538
DB14538,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14538
DB14538,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14538
DB14538,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14538
DB14538,BE0000685,carrier,binder,no,,,DrugBank,drugbank_id,DB14538
DB14538,BE0000209,carrier,binder,no,,,DrugBank,drugbank_id,DB14538
DB14538,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB14538
DB14538,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB14538
DB14538,BE0001067,transporter,inhibitor,unknown,,,DrugBank,drugbank_id,DB14538
DB14538,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14538
DB14539,BE0000422,target,agonist,unknown,,,DrugBank,drugbank_id,DB14539
DB14539,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB14539
DB14539,BE0000131,target,substrate,unknown,,,DrugBank,drugbank_id,DB14539
DB14539,BE0000051,target,inhibitor,yes,,,DrugBank,drugbank_id,DB14539
DB14539,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14539
DB14539,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14539
DB14539,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14539
DB14539,BE0000731,enzyme,inhibitor,no,unknown,,DrugBank,drugbank_id,DB14539
DB14539,BE0003542,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14539
DB14539,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14539
DB14539,BE0000685,carrier,binder,no,,,DrugBank,drugbank_id,DB14539
DB14539,BE0000209,carrier,binder,no,,,DrugBank,drugbank_id,DB14539
DB14539,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB14539
DB14539,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB14539
DB14539,BE0001067,transporter,inhibitor,unknown,,,DrugBank,drugbank_id,DB14539
DB14539,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14539
DB14540,BE0000422,target,agonist,unknown,,,DrugBank,drugbank_id,DB14540
DB14540,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB14540
DB14540,BE0000131,target,substrate,unknown,,,DrugBank,drugbank_id,DB14540
DB14540,BE0000051,target,inhibitor,yes,,,DrugBank,drugbank_id,DB14540
DB14540,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14540
DB14540,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14540
DB14540,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14540
DB14540,BE0000731,enzyme,inhibitor,no,unknown,,DrugBank,drugbank_id,DB14540
DB14540,BE0003542,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14540
DB14540,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14540
DB14540,BE0000685,carrier,binder,no,,,DrugBank,drugbank_id,DB14540
DB14540,BE0000209,carrier,binder,no,,,DrugBank,drugbank_id,DB14540
DB14540,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB14540
DB14540,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB14540
DB14540,BE0001067,transporter,inhibitor,unknown,,,DrugBank,drugbank_id,DB14540
DB14540,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14540
DB14541,BE0000422,target,agonist,unknown,,,DrugBank,drugbank_id,DB14541
DB14541,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB14541
DB14541,BE0000131,target,substrate,unknown,,,DrugBank,drugbank_id,DB14541
DB14541,BE0000051,target,inhibitor,yes,,,DrugBank,drugbank_id,DB14541
DB14541,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14541
DB14541,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14541
DB14541,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14541
DB14541,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14541
DB14541,BE0000685,carrier,binder,no,,,DrugBank,drugbank_id,DB14541
DB14541,BE0000209,carrier,binder,no,,,DrugBank,drugbank_id,DB14541
DB14541,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB14541
DB14541,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB14541
DB14541,BE0001067,transporter,inhibitor,unknown,,,DrugBank,drugbank_id,DB14541
DB14541,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14541
DB14542,BE0000422,target,agonist,unknown,,,DrugBank,drugbank_id,DB14542
DB14542,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB14542
DB14542,BE0000131,target,substrate,unknown,,,DrugBank,drugbank_id,DB14542
DB14542,BE0000051,target,inhibitor,yes,,,DrugBank,drugbank_id,DB14542
DB14542,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14542
DB14542,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14542
DB14542,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14542
DB14542,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14542
DB14542,BE0000685,carrier,binder,no,,,DrugBank,drugbank_id,DB14542
DB14542,BE0000209,carrier,binder,no,,,DrugBank,drugbank_id,DB14542
DB14542,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB14542
DB14542,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB14542
DB14542,BE0001067,transporter,inhibitor,unknown,,,DrugBank,drugbank_id,DB14542
DB14542,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14542
DB14543,BE0000422,target,agonist,unknown,,,DrugBank,drugbank_id,DB14543
DB14543,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB14543
DB14543,BE0000131,target,substrate,unknown,,,DrugBank,drugbank_id,DB14543
DB14543,BE0000051,target,inhibitor,yes,,,DrugBank,drugbank_id,DB14543
DB14543,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14543
DB14543,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14543
DB14543,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14543
DB14543,BE0000731,enzyme,inhibitor,no,unknown,,DrugBank,drugbank_id,DB14543
DB14543,BE0003542,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14543
DB14543,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14543
DB14543,BE0000685,carrier,binder,no,,,DrugBank,drugbank_id,DB14543
DB14543,BE0000209,carrier,binder,no,,,DrugBank,drugbank_id,DB14543
DB14543,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB14543
DB14543,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB14543
DB14543,BE0001067,transporter,inhibitor,unknown,,,DrugBank,drugbank_id,DB14543
DB14543,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14543
DB14544,BE0000422,target,agonist,unknown,,,DrugBank,drugbank_id,DB14544
DB14544,BE0000794,target,agonist,yes,,,DrugBank,drugbank_id,DB14544
DB14544,BE0000131,target,substrate,unknown,,,DrugBank,drugbank_id,DB14544
DB14544,BE0000051,target,inhibitor,yes,,,DrugBank,drugbank_id,DB14544
DB14544,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14544
DB14544,BE0002362,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14544
DB14544,BE0003612,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14544
DB14544,BE0000731,enzyme,inhibitor,no,unknown,,DrugBank,drugbank_id,DB14544
DB14544,BE0003542,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14544
DB14544,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14544
DB14544,BE0000685,carrier,binder,no,,,DrugBank,drugbank_id,DB14544
DB14544,BE0000209,carrier,binder,no,,,DrugBank,drugbank_id,DB14544
DB14544,BE0001032,transporter,substrate|inhibitor,unknown,,,DrugBank,drugbank_id,DB14544
DB14544,BE0003642,transporter,substrate,no,,,DrugBank,drugbank_id,DB14544
DB14544,BE0001067,transporter,inhibitor,unknown,,,DrugBank,drugbank_id,DB14544
DB14544,BE0003645,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14544
DB14545,BE0002638,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14545
DB14545,BE0002887,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14545
DB14545,BE0000731,enzyme,inhibitor,no,unknown,,DrugBank,drugbank_id,DB14545
DB14545,BE0003542,enzyme,inhibitor,unknown,unknown,,DrugBank,drugbank_id,DB14545
DB14546,BE0000267,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB14546
DB14548,BE0005831,target,activator,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001145,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001683,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0004528,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005807,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000720,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003106,target,substrate,no,,,DrugBank,drugbank_id,DB14548
DB14548,BE0002467,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0008980,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005844,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0004590,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003844,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0004542,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000123,target,agonist,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000125,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0004779,target,substrate,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005815,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0002365,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003523,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0008954,target,blocker,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005833,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0002390,target,inducer,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001608,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005834,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000433,target,ligand,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001003,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003491,target,modulator,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005835,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000187,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0008955,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0008993,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000058,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0008994,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003602,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003380,target,inducer,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005770,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0004778,target,disruptor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000910,target,binder,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009048,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003449,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005852,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001119,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009069,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0002095,target,binder,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0002096,target,binder,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0002093,target,activator,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001529,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003455,target,binder,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0004686,target,binder,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009050,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009070,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000855,target,binder,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009071,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009053,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009055,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001140,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003503,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003504,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009073,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000538,target,binder,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001180,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000130,target,activator,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000629,target,activator,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009911,target,binder,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009058,target,carrier,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009080,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009060,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009081,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009082,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009083,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0002440,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001017,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009064,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003663,target,binder,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0004613,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000930,target,inhibitor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009089,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003756,target,inducer,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0005533,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000952,target,binder,no,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009090,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000209,target,binder,no,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000775,target,agonist,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000685,target,binder,no,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000510,target,binder,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000337,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001068,target,,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009092,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009093,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0003392,target,downregulator,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001717,target,inducer,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009908,target,other/unknown,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009909,target,binder,no,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009910,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001021,target,ligand,yes,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009915,target,cofactor|chelator,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009916,target,cofactor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001123,enzyme,modulator|product of,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000465,enzyme,substrate,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0001183,enzyme,substrate|cleavage,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0002390,enzyme,inducer,unknown,,unknown,DrugBank,drugbank_id,DB14548
DB14548,BE0000322,enzyme,inhibitor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0000530,carrier,inhibitor,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009884,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009885,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009886,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009887,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009888,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14548
DB14548,BE0009889,transporter,substrate,unknown,,,DrugBank,drugbank_id,DB14548
