drug_id,pathway_id,source
DB04160,SMP0057263,DrugBank
DB04160,SMP0057264,DrugBank
DB04160,SMP0057265,DrugBank
DB04160,SMP0057266,DrugBank
DB04160,SMP0057267,DrugBank
DB04160,SMP0057268,DrugBank
DB04160,SMP0057269,DrugBank
DB04160,SMP0057270,DrugBank
DB04160,SMP0057271,DrugBank
DB04160,SMP0057272,DrugBank
DB04160,SMP0057273,DrugBank
DB04160,SMP0057274,DrugBank
DB04160,SMP0057275,DrugBank
DB04160,SMP0057276,DrugBank
DB04160,SMP0057277,DrugBank
DB04160,SMP0057278,DrugBank
DB04160,SMP0057279,DrugBank
DB04160,SMP0057280,DrugBank
DB04160,SMP0057281,DrugBank
DB04160,SMP0057282,DrugBank
DB04160,SMP0057283,DrugBank
DB04160,SMP0057284,DrugBank
DB04160,SMP0057285,DrugBank
DB04160,SMP0057286,DrugBank
DB04160,SMP0057287,DrugBank
DB04160,SMP0057288,DrugBank
DB04160,SMP0057289,DrugBank
DB04160,SMP0057290,DrugBank
DB04160,SMP0057291,DrugBank
DB04160,SMP0057292,DrugBank
DB04160,SMP0057293,DrugBank
DB04160,SMP0057294,DrugBank
DB04160,SMP0057295,DrugBank
DB04160,SMP0057296,DrugBank
DB04160,SMP0057297,DrugBank
DB04160,SMP0057298,DrugBank
DB04160,SMP0057299,DrugBank
DB04160,SMP0057300,DrugBank
DB04160,SMP0057301,DrugBank
DB04160,SMP0057302,DrugBank
DB04160,SMP0057303,DrugBank
DB04160,SMP0057304,DrugBank
DB04160,SMP0057305,DrugBank
DB04160,SMP0057306,DrugBank
DB04160,SMP0057307,DrugBank
DB04160,SMP0057308,DrugBank
DB04160,SMP0057309,DrugBank
DB04160,SMP0057310,DrugBank
DB04160,SMP0057311,DrugBank
DB04160,SMP0057312,DrugBank
DB04160,SMP0057313,DrugBank
DB04160,SMP0057314,DrugBank
DB04160,SMP0057315,DrugBank
DB04160,SMP0057316,DrugBank
DB04160,SMP0057317,DrugBank
DB04160,SMP0057318,DrugBank
DB04160,SMP0057319,DrugBank
DB04160,SMP0057320,DrugBank
DB04160,SMP0057321,DrugBank
DB04160,SMP0057322,DrugBank
DB04160,SMP0057323,DrugBank
DB04160,SMP0057324,DrugBank
DB04160,SMP0057325,DrugBank
DB04160,SMP0057326,DrugBank
DB04160,SMP0057327,DrugBank
DB04160,SMP0057328,DrugBank
DB04160,SMP0057329,DrugBank
DB04160,SMP0057330,DrugBank
DB04160,SMP0057331,DrugBank
DB04160,SMP0057332,DrugBank
DB04160,SMP0057333,DrugBank
DB04160,SMP0057334,DrugBank
DB04160,SMP0057335,DrugBank
DB04160,SMP0057336,DrugBank
DB04160,SMP0057337,DrugBank
DB04160,SMP0057338,DrugBank
DB04160,SMP0057339,DrugBank
DB04160,SMP0057340,DrugBank
DB04160,SMP0057341,DrugBank
DB04160,SMP0057342,DrugBank
DB04160,SMP0057343,DrugBank
DB04160,SMP0057344,DrugBank
DB04160,SMP0057345,DrugBank
DB04160,SMP0057346,DrugBank
DB04160,SMP0057347,DrugBank
DB04160,SMP0057348,DrugBank
DB04160,SMP0057349,DrugBank
DB04160,SMP0057350,DrugBank
DB04160,SMP0057351,DrugBank
DB04160,SMP0057352,DrugBank
DB04160,SMP0057353,DrugBank
DB04160,SMP0057354,DrugBank
DB04160,SMP0057355,DrugBank
DB04160,SMP0057356,DrugBank
DB04160,SMP0057357,DrugBank
DB04160,SMP0057358,DrugBank
DB04160,SMP0057359,DrugBank
DB04160,SMP0057360,DrugBank
DB04160,SMP0057361,DrugBank
DB04160,SMP0057362,DrugBank
DB04160,SMP0057363,DrugBank
DB04160,SMP0057364,DrugBank
DB04160,SMP0057365,DrugBank
DB04160,SMP0057366,DrugBank
DB04160,SMP0057367,DrugBank
DB04160,SMP0057368,DrugBank
DB04160,SMP0057369,DrugBank
DB04160,SMP0057370,DrugBank
DB04160,SMP0057371,DrugBank
DB04160,SMP0057372,DrugBank
DB04160,SMP0057373,DrugBank
DB04160,SMP0057374,DrugBank
DB04160,SMP0057375,DrugBank
DB04160,SMP0057376,DrugBank
DB04160,SMP0057377,DrugBank
DB04160,SMP0057378,DrugBank
DB04160,SMP0057379,DrugBank
DB04160,SMP0057380,DrugBank
DB04160,SMP0057381,DrugBank
DB04160,SMP0057382,DrugBank
DB04160,SMP0057383,DrugBank
DB04160,SMP0057384,DrugBank
DB04160,SMP0057385,DrugBank
DB04160,SMP0057386,DrugBank
DB04160,SMP0057387,DrugBank
DB04160,SMP0057388,DrugBank
DB04160,SMP0057389,DrugBank
DB04160,SMP0057390,DrugBank
DB04160,SMP0057391,DrugBank
DB04160,SMP0057392,DrugBank
DB04160,SMP0057393,DrugBank
DB04160,SMP0057394,DrugBank
DB04160,SMP0057395,DrugBank
DB04160,SMP0057396,DrugBank
DB04160,SMP0057397,DrugBank
DB04160,SMP0057398,DrugBank
DB04160,SMP0057399,DrugBank
DB04160,SMP0057400,DrugBank
DB04160,SMP0057401,DrugBank
DB04160,SMP0057402,DrugBank
DB04160,SMP0057403,DrugBank
DB04160,SMP0057404,DrugBank
DB04160,SMP0057405,DrugBank
DB04160,SMP0057406,DrugBank
DB04160,SMP0057407,DrugBank
DB04160,SMP0057408,DrugBank
DB04160,SMP0057409,DrugBank
DB04160,SMP0057410,DrugBank
DB04160,SMP0057411,DrugBank
DB04160,SMP0057412,DrugBank
DB04160,SMP0057413,DrugBank
DB04160,SMP0057414,DrugBank
DB04160,SMP0057415,DrugBank
DB04160,SMP0057416,DrugBank
DB04160,SMP0057417,DrugBank
DB04160,SMP0057418,DrugBank
DB04160,SMP0057419,DrugBank
DB04160,SMP0057420,DrugBank
DB04160,SMP0057421,DrugBank
DB04160,SMP0057422,DrugBank
DB04160,SMP0057423,DrugBank
DB04160,SMP0057424,DrugBank
DB04160,SMP0057425,DrugBank
DB04160,SMP0057426,DrugBank
DB04160,SMP0057427,DrugBank
DB04160,SMP0057428,DrugBank
DB04160,SMP0057429,DrugBank
DB04160,SMP0057430,DrugBank
DB04160,SMP0057431,DrugBank
DB04160,SMP0057432,DrugBank
DB04160,SMP0057433,DrugBank
DB04160,SMP0057434,DrugBank
DB04160,SMP0057435,DrugBank
DB04160,SMP0057436,DrugBank
DB04160,SMP0057437,DrugBank
DB04160,SMP0057438,DrugBank
DB04160,SMP0057439,DrugBank
DB04160,SMP0057440,DrugBank
DB04160,SMP0057441,DrugBank
DB04160,SMP0057442,DrugBank
DB04160,SMP0057443,DrugBank
DB04160,SMP0057444,DrugBank
DB04160,SMP0057445,DrugBank
DB04160,SMP0057446,DrugBank
DB04160,SMP0057447,DrugBank
DB04160,SMP0057448,DrugBank
DB04160,SMP0057449,DrugBank
DB04160,SMP0057450,DrugBank
DB04160,SMP0057451,DrugBank
DB04160,SMP0057452,DrugBank
DB04160,SMP0057453,DrugBank
DB04160,SMP0057454,DrugBank
DB04160,SMP0057455,DrugBank
DB04160,SMP0057456,DrugBank
DB04160,SMP0057457,DrugBank
DB04160,SMP0057458,DrugBank
DB04160,SMP0057459,DrugBank
DB04160,SMP0057460,DrugBank
DB04160,SMP0057461,DrugBank
DB04160,SMP0057462,DrugBank
DB04160,SMP0057463,DrugBank
DB04160,SMP0057464,DrugBank
DB04160,SMP0057465,DrugBank
DB04160,SMP0057466,DrugBank
DB04160,SMP0057467,DrugBank
DB04160,SMP0057468,DrugBank
DB04160,SMP0057469,DrugBank
DB04160,SMP0057470,DrugBank
DB04160,SMP0057471,DrugBank
DB04160,SMP0057472,DrugBank
DB04160,SMP0057473,DrugBank
DB04160,SMP0057474,DrugBank
DB04160,SMP0057475,DrugBank
DB04160,SMP0057476,DrugBank
DB04160,SMP0057477,DrugBank
DB04160,SMP0057478,DrugBank
DB04160,SMP0057479,DrugBank
DB04160,SMP0057480,DrugBank
DB04160,SMP0057481,DrugBank
DB04160,SMP0057482,DrugBank
DB04160,SMP0057483,DrugBank
DB04160,SMP0057484,DrugBank
DB04160,SMP0057485,DrugBank
DB04160,SMP0057486,DrugBank
DB04160,SMP0057487,DrugBank
DB04160,SMP0057488,DrugBank
DB04160,SMP0057489,DrugBank
DB04160,SMP0057490,DrugBank
DB04160,SMP0057491,DrugBank
DB04160,SMP0057492,DrugBank
DB04160,SMP0057493,DrugBank
DB04160,SMP0057494,DrugBank
DB04160,SMP0057495,DrugBank
DB04160,SMP0057496,DrugBank
DB04160,SMP0057497,DrugBank
DB04160,SMP0057498,DrugBank
DB04160,SMP0057499,DrugBank
DB04160,SMP0057500,DrugBank
DB04160,SMP0057501,DrugBank
DB04160,SMP0057502,DrugBank
DB04160,SMP0057503,DrugBank
DB04160,SMP0057504,DrugBank
DB04160,SMP0057505,DrugBank
DB04160,SMP0057506,DrugBank
DB04160,SMP0057507,DrugBank
DB04160,SMP0057508,DrugBank
DB04160,SMP0057509,DrugBank
DB04160,SMP0057510,DrugBank
DB04160,SMP0057511,DrugBank
DB04160,SMP0057512,DrugBank
DB04160,SMP0057513,DrugBank
DB04160,SMP0057514,DrugBank
DB04160,SMP0057515,DrugBank
DB04160,SMP0057516,DrugBank
DB04160,SMP0057517,DrugBank
DB04160,SMP0057518,DrugBank
DB04160,SMP0057519,DrugBank
DB04160,SMP0057520,DrugBank
DB04160,SMP0057521,DrugBank
DB04160,SMP0057522,DrugBank
DB04160,SMP0057523,DrugBank
DB04160,SMP0057524,DrugBank
DB04160,SMP0057525,DrugBank
DB04160,SMP0057526,DrugBank
DB04160,SMP0057527,DrugBank
DB04160,SMP0057528,DrugBank
DB04160,SMP0057529,DrugBank
DB04160,SMP0057530,DrugBank
DB04160,SMP0057531,DrugBank
DB04160,SMP0057532,DrugBank
DB04160,SMP0057533,DrugBank
DB04160,SMP0057534,DrugBank
DB04160,SMP0057535,DrugBank
DB04160,SMP0057536,DrugBank
DB04160,SMP0057537,DrugBank
DB04160,SMP0057538,DrugBank
DB04160,SMP0057539,DrugBank
DB04160,SMP0057540,DrugBank
DB04160,SMP0057541,DrugBank
DB04160,SMP0057542,DrugBank
DB04160,SMP0057543,DrugBank
DB04160,SMP0057544,DrugBank
DB04160,SMP0057545,DrugBank
DB04160,SMP0057546,DrugBank
DB04160,SMP0057547,DrugBank
DB04160,SMP0057548,DrugBank
DB04160,SMP0057549,DrugBank
DB04160,SMP0057550,DrugBank
DB04160,SMP0057551,DrugBank
DB04160,SMP0057552,DrugBank
DB04160,SMP0057553,DrugBank
DB04160,SMP0057554,DrugBank
DB04160,SMP0057555,DrugBank
DB04160,SMP0057556,DrugBank
DB04160,SMP0057557,DrugBank
DB04160,SMP0057558,DrugBank
DB04160,SMP0057559,DrugBank
DB04160,SMP0057560,DrugBank
DB04160,SMP0057561,DrugBank
DB04160,SMP0057562,DrugBank
DB04160,SMP0057563,DrugBank
DB04160,SMP0057564,DrugBank
DB04160,SMP0057565,DrugBank
DB04160,SMP0057566,DrugBank
DB04160,SMP0057567,DrugBank
DB04160,SMP0057568,DrugBank
DB04160,SMP0057569,DrugBank
DB04160,SMP0057570,DrugBank
DB04160,SMP0057571,DrugBank
DB04160,SMP0057572,DrugBank
DB04160,SMP0057573,DrugBank
DB04160,SMP0057574,DrugBank
DB04160,SMP0057575,DrugBank
DB04160,SMP0057576,DrugBank
DB04160,SMP0057577,DrugBank
DB04160,SMP0057578,DrugBank
DB04160,SMP0057588,DrugBank
DB04160,SMP0057589,DrugBank
DB04160,SMP0057590,DrugBank
DB04160,SMP0057591,DrugBank
DB04160,SMP0057592,DrugBank
DB04160,SMP0057593,DrugBank
DB04160,SMP0057594,DrugBank
DB04160,SMP0057595,DrugBank
DB04160,SMP0057596,DrugBank
DB04160,SMP0057597,DrugBank
DB04160,SMP0057598,DrugBank
DB04160,SMP0057599,DrugBank
DB04160,SMP0057600,DrugBank
DB04160,SMP0057601,DrugBank
DB04160,SMP0057602,DrugBank
DB04160,SMP0057603,DrugBank
DB04160,SMP0057604,DrugBank
DB04160,SMP0057605,DrugBank
DB04160,SMP0057606,DrugBank
DB04160,SMP0057607,DrugBank
DB04160,SMP0057608,DrugBank
DB04160,SMP0057609,DrugBank
DB04160,SMP0057610,DrugBank
DB04160,SMP0057611,DrugBank
DB04160,SMP0057612,DrugBank
DB04160,SMP0057613,DrugBank
DB04160,SMP0057614,DrugBank
DB04160,SMP0057615,DrugBank
DB04160,SMP0057616,DrugBank
DB04160,SMP0057617,DrugBank
DB04160,SMP0057618,DrugBank
DB04160,SMP0057619,DrugBank
DB04160,SMP0057620,DrugBank
DB04160,SMP0057621,DrugBank
DB04160,SMP0057622,DrugBank
DB04160,SMP0057623,DrugBank
DB04160,SMP0057624,DrugBank
DB04160,SMP0057625,DrugBank
DB04160,SMP0057626,DrugBank
DB04160,SMP0057627,DrugBank
DB04160,SMP0057628,DrugBank
DB04160,SMP0057629,DrugBank
DB04160,SMP0057630,DrugBank
DB04160,SMP0057631,DrugBank
DB04160,SMP0057632,DrugBank
DB04160,SMP0057633,DrugBank
DB04160,SMP0057634,DrugBank
DB04160,SMP0057635,DrugBank
DB04160,SMP0057636,DrugBank
DB04160,SMP0057637,DrugBank
DB04160,SMP0057638,DrugBank
DB04160,SMP0057639,DrugBank
DB04160,SMP0057640,DrugBank
DB04160,SMP0057641,DrugBank
DB04160,SMP0057642,DrugBank
DB04160,SMP0057643,DrugBank
DB04160,SMP0057644,DrugBank
DB04160,SMP0057645,DrugBank
DB04160,SMP0057646,DrugBank
DB04160,SMP0057647,DrugBank
DB04160,SMP0057648,DrugBank
DB04160,SMP0057649,DrugBank
DB04160,SMP0057650,DrugBank
DB04160,SMP0057651,DrugBank
DB04160,SMP0057652,DrugBank
DB04160,SMP0057653,DrugBank
DB04160,SMP0057654,DrugBank
DB04160,SMP0057655,DrugBank
DB04160,SMP0057656,DrugBank
DB04160,SMP0057657,DrugBank
DB04160,SMP0057658,DrugBank
DB04160,SMP0057659,DrugBank
DB04160,SMP0057660,DrugBank
DB04160,SMP0057661,DrugBank
DB04160,SMP0057662,DrugBank
DB04160,SMP0057663,DrugBank
DB04160,SMP0057664,DrugBank
DB04160,SMP0057665,DrugBank
DB04160,SMP0057666,DrugBank
DB04160,SMP0057667,DrugBank
DB04160,SMP0057668,DrugBank
DB04160,SMP0057669,DrugBank
DB04160,SMP0057670,DrugBank
DB04160,SMP0057671,DrugBank
DB04160,SMP0057672,DrugBank
DB04160,SMP0057673,DrugBank
DB04160,SMP0057674,DrugBank
DB04160,SMP0057675,DrugBank
DB04160,SMP0057676,DrugBank
DB04160,SMP0057677,DrugBank
DB04160,SMP0057678,DrugBank
DB04160,SMP0057679,DrugBank
DB04160,SMP0057680,DrugBank
DB04160,SMP0057681,DrugBank
DB04160,SMP0057682,DrugBank
DB04160,SMP0057683,DrugBank
DB04160,SMP0057684,DrugBank
DB04160,SMP0057685,DrugBank
DB04160,SMP0057686,DrugBank
DB04160,SMP0057687,DrugBank
DB04160,SMP0057688,DrugBank
DB04160,SMP0057689,DrugBank
DB04160,SMP0057690,DrugBank
DB04160,SMP0057691,DrugBank
DB04160,SMP0057692,DrugBank
DB04160,SMP0057693,DrugBank
DB04160,SMP0057694,DrugBank
DB04160,SMP0057695,DrugBank
DB04160,SMP0057696,DrugBank
DB04160,SMP0057697,DrugBank
DB04160,SMP0057698,DrugBank
DB04160,SMP0057699,DrugBank
DB04160,SMP0057700,DrugBank
DB04160,SMP0057701,DrugBank
DB04160,SMP0057702,DrugBank
DB04160,SMP0057703,DrugBank
DB04160,SMP0057704,DrugBank
DB04160,SMP0057705,DrugBank
DB04160,SMP0057706,DrugBank
DB04160,SMP0057707,DrugBank
DB04160,SMP0057708,DrugBank
DB04160,SMP0057709,DrugBank
DB04160,SMP0057710,DrugBank
DB04160,SMP0057711,DrugBank
DB04160,SMP0057712,DrugBank
DB04160,SMP0057713,DrugBank
DB04160,SMP0057714,DrugBank
DB04160,SMP0057715,DrugBank
DB04160,SMP0057716,DrugBank
DB04160,SMP0057717,DrugBank
DB04160,SMP0057718,DrugBank
DB04160,SMP0057719,DrugBank
DB04160,SMP0057720,DrugBank
DB04160,SMP0057721,DrugBank
DB04160,SMP0057722,DrugBank
DB04160,SMP0057723,DrugBank
DB04160,SMP0057724,DrugBank
DB04160,SMP0057725,DrugBank
DB04160,SMP0057726,DrugBank
DB04160,SMP0057727,DrugBank
DB04160,SMP0057728,DrugBank
DB04160,SMP0057729,DrugBank
DB04160,SMP0057730,DrugBank
DB04160,SMP0057731,DrugBank
DB04160,SMP0057732,DrugBank
DB04160,SMP0057733,DrugBank
DB04160,SMP0057734,DrugBank
DB04160,SMP0057735,DrugBank
DB04160,SMP0057736,DrugBank
DB04160,SMP0057737,DrugBank
DB04160,SMP0057738,DrugBank
DB04160,SMP0057739,DrugBank
DB04160,SMP0057740,DrugBank
DB04160,SMP0057741,DrugBank
DB04160,SMP0057742,DrugBank
DB04160,SMP0057743,DrugBank
DB04160,SMP0057744,DrugBank
DB04160,SMP0057745,DrugBank
DB04160,SMP0057746,DrugBank
DB04160,SMP0057747,DrugBank
DB04160,SMP0057748,DrugBank
DB04160,SMP0057749,DrugBank
DB04160,SMP0057750,DrugBank
DB04160,SMP0057751,DrugBank
DB04160,SMP0057752,DrugBank
DB04160,SMP0057753,DrugBank
DB04160,SMP0057754,DrugBank
DB04160,SMP0057755,DrugBank
DB04160,SMP0057756,DrugBank
DB04160,SMP0057757,DrugBank
DB04160,SMP0057758,DrugBank
DB04160,SMP0057759,DrugBank
DB04160,SMP0057760,DrugBank
DB04160,SMP0057761,DrugBank
DB04160,SMP0057762,DrugBank
DB04160,SMP0057763,DrugBank
DB04160,SMP0057764,DrugBank
DB04160,SMP0057765,DrugBank
DB04160,SMP0057766,DrugBank
DB04160,SMP0057767,DrugBank
DB04160,SMP0057768,DrugBank
DB04160,SMP0057769,DrugBank
DB04160,SMP0057770,DrugBank
DB04160,SMP0057771,DrugBank
DB04160,SMP0057772,DrugBank
DB04160,SMP0057773,DrugBank
DB04160,SMP0057774,DrugBank
DB04160,SMP0057775,DrugBank
DB04160,SMP0057776,DrugBank
DB04160,SMP0057777,DrugBank
DB04160,SMP0057778,DrugBank
DB04160,SMP0057779,DrugBank
DB04160,SMP0057780,DrugBank
DB04160,SMP0057781,DrugBank
DB04160,SMP0057782,DrugBank
DB04160,SMP0057783,DrugBank
DB04160,SMP0057784,DrugBank
DB04160,SMP0057785,DrugBank
DB04160,SMP0057786,DrugBank
DB04160,SMP0057787,DrugBank
DB04160,SMP0057788,DrugBank
DB04160,SMP0057789,DrugBank
DB04160,SMP0057790,DrugBank
DB04160,SMP0057791,DrugBank
DB04160,SMP0057792,DrugBank
DB04160,SMP0057793,DrugBank
DB04160,SMP0057794,DrugBank
DB04160,SMP0057795,DrugBank
DB04160,SMP0057796,DrugBank
DB04160,SMP0057797,DrugBank
DB04160,SMP0057798,DrugBank
DB04160,SMP0057799,DrugBank
DB04160,SMP0057800,DrugBank
DB04160,SMP0057801,DrugBank
DB04160,SMP0057802,DrugBank
DB04160,SMP0057803,DrugBank
DB04160,SMP0057804,DrugBank
DB04160,SMP0057805,DrugBank
DB04160,SMP0057806,DrugBank
DB04160,SMP0057807,DrugBank
DB04160,SMP0057808,DrugBank
DB04160,SMP0057809,DrugBank
DB04160,SMP0057810,DrugBank
DB04160,SMP0057811,DrugBank
DB04160,SMP0057812,DrugBank
DB04160,SMP0057813,DrugBank
DB04160,SMP0057814,DrugBank
DB04160,SMP0057815,DrugBank
DB04160,SMP0057816,DrugBank
DB04160,SMP0057817,DrugBank
DB04160,SMP0057818,DrugBank
DB04160,SMP0057819,DrugBank
DB04160,SMP0057820,DrugBank
DB04160,SMP0057821,DrugBank
DB04160,SMP0057822,DrugBank
DB04160,SMP0057823,DrugBank
DB04160,SMP0057824,DrugBank
DB04160,SMP0057825,DrugBank
DB04160,SMP0057826,DrugBank
DB04160,SMP0057827,DrugBank
DB04160,SMP0057828,DrugBank
DB04160,SMP0057829,DrugBank
DB04160,SMP0057830,DrugBank
DB04160,SMP0057831,DrugBank
DB04160,SMP0057832,DrugBank
DB04160,SMP0057833,DrugBank
DB04160,SMP0057834,DrugBank
DB04160,SMP0057835,DrugBank
DB04160,SMP0057836,DrugBank
DB04160,SMP0057837,DrugBank
DB04160,SMP0057838,DrugBank
DB04160,SMP0057839,DrugBank
DB04160,SMP0057840,DrugBank
DB04160,SMP0057841,DrugBank
DB04160,SMP0057842,DrugBank
DB04160,SMP0057843,DrugBank
DB04160,SMP0057844,DrugBank
DB04160,SMP0057845,DrugBank
DB04160,SMP0057846,DrugBank
DB04160,SMP0057847,DrugBank
DB04160,SMP0057848,DrugBank
DB04160,SMP0057849,DrugBank
DB04160,SMP0057850,DrugBank
DB04160,SMP0057851,DrugBank
DB04160,SMP0057852,DrugBank
DB04160,SMP0057853,DrugBank
DB04160,SMP0057854,DrugBank
DB04160,SMP0057855,DrugBank
DB04160,SMP0057856,DrugBank
DB04160,SMP0057857,DrugBank
DB04160,SMP0057858,DrugBank
DB04160,SMP0057859,DrugBank
DB04160,SMP0057860,DrugBank
DB04160,SMP0057861,DrugBank
DB04160,SMP0057862,DrugBank
DB04160,SMP0057863,DrugBank
DB04160,SMP0057864,DrugBank
DB04160,SMP0057865,DrugBank
DB04160,SMP0057866,DrugBank
DB04160,SMP0057867,DrugBank
DB04160,SMP0057868,DrugBank
DB04160,SMP0057869,DrugBank
DB04160,SMP0057870,DrugBank
DB04160,SMP0057871,DrugBank
DB04160,SMP0057872,DrugBank
DB04160,SMP0057873,DrugBank
DB04160,SMP0057874,DrugBank
DB04160,SMP0057875,DrugBank
DB04160,SMP0057876,DrugBank
DB04160,SMP0057877,DrugBank
DB04160,SMP0057878,DrugBank
DB04160,SMP0057879,DrugBank
DB04160,SMP0057880,DrugBank
DB04160,SMP0057881,DrugBank
DB04160,SMP0057882,DrugBank
DB04160,SMP0057883,DrugBank
DB04160,SMP0057884,DrugBank
DB04160,SMP0057885,DrugBank
DB04160,SMP0057886,DrugBank
DB04160,SMP0057887,DrugBank
DB04160,SMP0057888,DrugBank
DB04160,SMP0057889,DrugBank
DB04160,SMP0057890,DrugBank
DB04160,SMP0057891,DrugBank
DB04160,SMP0057892,DrugBank
DB04160,SMP0057893,DrugBank
DB04160,SMP0057894,DrugBank
DB04160,SMP0057895,DrugBank
DB04160,SMP0057896,DrugBank
DB04160,SMP0057897,DrugBank
DB04160,SMP0057898,DrugBank
DB04160,SMP0057899,DrugBank
DB04160,SMP0057900,DrugBank
DB04160,SMP0057901,DrugBank
DB04160,SMP0057902,DrugBank
DB04160,SMP0057903,DrugBank
DB04160,SMP0057904,DrugBank
DB04160,SMP0057905,DrugBank
DB04160,SMP0057906,DrugBank
DB04160,SMP0057907,DrugBank
DB04160,SMP0057908,DrugBank
DB04160,SMP0057909,DrugBank
DB04160,SMP0057910,DrugBank
DB04160,SMP0057911,DrugBank
DB04160,SMP0057912,DrugBank
DB04160,SMP0057913,DrugBank
DB04160,SMP0057914,DrugBank
DB04160,SMP0057915,DrugBank
DB04160,SMP0057916,DrugBank
DB04160,SMP0057917,DrugBank
DB04160,SMP0057918,DrugBank
DB04160,SMP0057919,DrugBank
DB04160,SMP0057920,DrugBank
DB04160,SMP0057921,DrugBank
DB04160,SMP0057922,DrugBank
DB04160,SMP0057923,DrugBank
DB04160,SMP0057924,DrugBank
DB04160,SMP0057925,DrugBank
DB04160,SMP0057926,DrugBank
DB04160,SMP0057927,DrugBank
DB04160,SMP0057928,DrugBank
DB04160,SMP0057929,DrugBank
DB04160,SMP0057930,DrugBank
DB04160,SMP0057931,DrugBank
DB04160,SMP0057932,DrugBank
DB04160,SMP0057933,DrugBank
DB04160,SMP0057934,DrugBank
DB04160,SMP0057935,DrugBank
DB04160,SMP0057936,DrugBank
DB04160,SMP0057937,DrugBank
DB04160,SMP0057938,DrugBank
DB04160,SMP0057939,DrugBank
DB04160,SMP0057940,DrugBank
DB04160,SMP0057941,DrugBank
DB04160,SMP0057942,DrugBank
DB04160,SMP0057943,DrugBank
DB04160,SMP0057944,DrugBank
DB04160,SMP0057945,DrugBank
DB04160,SMP0057946,DrugBank
DB04160,SMP0057948,DrugBank
DB04160,SMP0057949,DrugBank
DB04160,SMP0057950,DrugBank
DB04160,SMP0057951,DrugBank
DB04160,SMP0057952,DrugBank
DB04160,SMP0057953,DrugBank
DB04160,SMP0057954,DrugBank
DB04160,SMP0057955,DrugBank
DB04160,SMP0057956,DrugBank
DB04160,SMP0057957,DrugBank
DB04160,SMP0057958,DrugBank
DB04160,SMP0057959,DrugBank
DB04160,SMP0057960,DrugBank
DB04160,SMP0057961,DrugBank
DB04160,SMP0057962,DrugBank
DB04160,SMP0057963,DrugBank
DB04160,SMP0057964,DrugBank
DB04160,SMP0057965,DrugBank
DB04160,SMP0057966,DrugBank
DB04160,SMP0057967,DrugBank
DB04160,SMP0057968,DrugBank
DB04160,SMP0057969,DrugBank
DB04160,SMP0057970,DrugBank
DB04160,SMP0057971,DrugBank
DB04160,SMP0057972,DrugBank
DB04160,SMP0057973,DrugBank
DB04160,SMP0057974,DrugBank
DB04160,SMP0057975,DrugBank
DB04160,SMP0057976,DrugBank
DB04160,SMP0057977,DrugBank
DB04160,SMP0057978,DrugBank
DB04160,SMP0057979,DrugBank
DB04160,SMP0057980,DrugBank
DB04160,SMP0057981,DrugBank
DB04160,SMP0057982,DrugBank
DB04160,SMP0057983,DrugBank
DB04160,SMP0057984,DrugBank
DB04160,SMP0057985,DrugBank
DB04160,SMP0057986,DrugBank
DB04160,SMP0057987,DrugBank
DB04160,SMP0057988,DrugBank
DB04160,SMP0057989,DrugBank
DB04160,SMP0057990,DrugBank
DB04160,SMP0057991,DrugBank
DB04160,SMP0057992,DrugBank
DB04160,SMP0057993,DrugBank
DB04160,SMP0057994,DrugBank
DB04160,SMP0057995,DrugBank
DB04160,SMP0057996,DrugBank
DB04160,SMP0057997,DrugBank
DB04160,SMP0057998,DrugBank
DB04160,SMP0057999,DrugBank
DB04160,SMP0058000,DrugBank
DB04160,SMP0058001,DrugBank
DB04160,SMP0058002,DrugBank
DB04160,SMP0058003,DrugBank
DB04160,SMP0058004,DrugBank
DB04160,SMP0058005,DrugBank
DB04160,SMP0058006,DrugBank
DB04160,SMP0058007,DrugBank
DB04160,SMP0058008,DrugBank
DB04160,SMP0058009,DrugBank
DB04160,SMP0058010,DrugBank
DB04160,SMP0058011,DrugBank
DB04160,SMP0058012,DrugBank
DB04160,SMP0058013,DrugBank
DB04160,SMP0058014,DrugBank
DB04160,SMP0058015,DrugBank
DB04160,SMP0058016,DrugBank
DB04160,SMP0058017,DrugBank
DB04160,SMP0058018,DrugBank
DB04160,SMP0058019,DrugBank
DB04160,SMP0058020,DrugBank
DB04160,SMP0058021,DrugBank
DB04160,SMP0058022,DrugBank
DB04160,SMP0058023,DrugBank
DB04160,SMP0058024,DrugBank
DB04160,SMP0058025,DrugBank
DB04160,SMP0058026,DrugBank
DB04160,SMP0058027,DrugBank
DB04160,SMP0058028,DrugBank
DB04160,SMP0058029,DrugBank
DB04160,SMP0058030,DrugBank
DB04160,SMP0058031,DrugBank
DB04160,SMP0058032,DrugBank
DB04160,SMP0058033,DrugBank
DB04160,SMP0058034,DrugBank
DB04160,SMP0058035,DrugBank
DB04160,SMP0058036,DrugBank
DB04160,SMP0058037,DrugBank
DB04160,SMP0058038,DrugBank
DB04160,SMP0058039,DrugBank
DB04160,SMP0058040,DrugBank
DB04160,SMP0058041,DrugBank
DB04160,SMP0058042,DrugBank
DB04160,SMP0058043,DrugBank
DB04160,SMP0058044,DrugBank
DB04160,SMP0058045,DrugBank
DB04160,SMP0058046,DrugBank
DB04160,SMP0058047,DrugBank
DB04160,SMP0058048,DrugBank
DB04160,SMP0058049,DrugBank
