umls_cui,name,meddra_type,source
C0281981,Skin mass,LLT,SIDER
C0334634,Mantle cell lymphoma,LLT,SIDER
C0460048,Large intestinal obstruction,LLT,SIDER
C0476337,Blood gases abnormal,LLT,SIDER
C0521622,Bilateral hydronephrosis,LLT,SIDER
C0549284,Fibrillation atrial aggravated,LLT,SIDER
C0549322,Eyelid infection,LLT,SIDER
C0580181,Jessner's lymphocytic infiltration,LLT,SIDER
C0677658,Breast disorder female,LLT,SIDER
C0751908,Vestibular neuronitis,LLT,SIDER
C0852970,Dacryoadenitis acquired,LLT,SIDER
C0853330,Peripheral neuropathy aggravated,LLT,SIDER
C0854146,Blood test abnormal,LLT,SIDER
C0856049,Peripheral embolism,LLT,SIDER
C0856761,Budd-Chiari syndrome,LLT,SIDER
C0877325,Anal sphincter atony,LLT,SIDER
C0948806,Catheter related complication,LLT,SIDER
C0948999,Urinary tract signs and symptoms,,SIDER
C1112192,Erythrosis,LLT,SIDER
C1141949,Troponin I increased,LLT,SIDER
C1168034,Gastric pH decreased,LLT,SIDER
C1262091,Lymphocytic infiltration,LLT,SIDER
C1328447,Brain stem syndrome,LLT,SIDER
C1510450,Dysacusis,LLT,SIDER
C1619702,Device related infection,LLT,SIDER
C1868911,Uric acid abnormal,LLT,SIDER
C2242576,Oropharyngeal blistering,LLT,SIDER
C2745924,Platelet aggregation increased,LLT,SIDER
C3665473,Deafness bilateral,LLT,SIDER
C0339961,Pneumonia fungal,LLT,SIDER
C0948380,Colorectal cancer metastatic,LLT,SIDER
C0852545,Mood alterations with depressive symptoms,,SIDER
C1148477,Sudden deafness,LLT,SIDER
C0235214,Ejaculation inhibited,LLT,SIDER
C0861021,Insulin C-peptide increased,LLT,SIDER
C2242577,Oromandibular dystonia,LLT,SIDER
C0032302,Pneumonia mycoplasmal,LLT,SIDER
C0035235,Respiratory syncytial virus infection,LLT,SIDER
C0302507,Parainfluenzae virus infection,LLT,SIDER
C0343361,Gastroenteritis adenovirus,LLT,SIDER
C0744235,Fungal sepsis,LLT,SIDER
C0854453,Escherichia sepsis,LLT,SIDER
C0854504,Enterococcal bacteraemia,LLT,SIDER
C1096262,Escherichia bacteraemia,LLT,SIDER
C1142300,Clostridium colitis,LLT,SIDER
C0007282,Carotid artery stenosis,LLT,SIDER
C0151620,Hypertensive encephalopathy,LLT,SIDER
C0235770,Malignant ovarian cyst,LLT,SIDER
C0424810,Periorbital swelling,LLT,SIDER
C0699791,Carcinoma stomach,LLT,SIDER
C0856897,Hemangioma acquired,LLT,SIDER
C1141930,Post procedural complication,LLT,SIDER
C1963818,Gastrointestinal sounds abnormal,LLT,SIDER
C0267465,Intestinal stenosis,LLT,SIDER
C0521620,Hydroureter,LLT,SIDER
C0155177,Eczema eyelids,LLT,SIDER
C0346392,Choroidal nevus,LLT,SIDER
C0423224,Sunken eyes,LLT,SIDER
C0423847,Growth of eyelashes,LLT,SIDER
C1112371,Anterior chamber pigmentation,LLT,SIDER
C1142111,Eyelash discolouration,LLT,SIDER
C1142112,Eyelash thickening,LLT,SIDER
C1271398,Pigment dispersion syndrome,LLT,SIDER
C1608399,Dark circles under eyes,LLT,SIDER
C0272285,Heparin-induced thrombocytopenia,LLT,SIDER
C0549429,Surgical site reaction,LLT,SIDER
C1868809,Catheter thrombosis,LLT,SIDER
C0239589,Pain in fingers,LLT,SIDER
C0272891,Knee sprain,LLT,SIDER
C0333559,Lacunar infarction,LLT,SIDER
C1263855,Lumbar radiculopathy,LLT,SIDER
C0857027,Feeling sick,LLT,SIDER
C0006267,Bronchiectasis,LLT,SIDER
C0007274,Carotid artery thrombosis,LLT,SIDER
C0007873,Cervix neoplasm,LLT,SIDER
C0038000,Splenic rupture,LLT,SIDER
C0151491,Congenital musculoskeletal anomaly,LLT,SIDER
C0151790,Nasal septum disorder,LLT,SIDER
C0151879,Electrocardiogram QT shortened,LLT,SIDER
C0302590,Disorder calcium (NOS),LLT,SIDER
C0549473,Thyroid carcinoma,LLT,SIDER
C1279296,Chronic leukaemia,LLT,SIDER
C1692886,Arthritis bacterial,LLT,SIDER
C0014306,Enophthalmos,LLT,SIDER
C0702163,Trichorrhexis,LLT,SIDER
C0853954,Corneal calcification,LLT,SIDER
C0854438,Blepharal pigmentation,LLT,SIDER
C0948282,Conjunctival bleb,LLT,SIDER
C1536146,Eyelash darkening,LLT,SIDER
C0031873,Pica,LLT,SIDER
C0477371,Other forms of epilepsy,LLT,SIDER
C0859061,Bilirubin value increased,LLT,SIDER
C0343065,Urticaria physical,LLT,SIDER
C0036114,Gastroenteritis salmonella,LLT,SIDER
C0178874,Neoplasm progression,LLT,SIDER
C0919625,Blood phosphorus increased,LLT,SIDER
C1096458,Vascular occlusion,LLT,SIDER
C0151673,Gonadotropins NOS low,LLT,SIDER
C0549273,Abdominal pain aggravated,LLT,SIDER
C0549280,Nausea aggravated,LLT,SIDER
C0549294,Neutropenia aggravated,LLT,SIDER
C0852696,Glucocorticoids decreased,LLT,SIDER
C0854095,Drug level changed,LLT,SIDER
C0854135,Infection pseudomonas aeruginosa,LLT,SIDER
C0854697,Dermatitis flare-up,LLT,SIDER
C0856095,Vomiting aggravated,LLT,SIDER
C0856105,Hepatitis aggravated,LLT,SIDER
C0856108,Hypercholesterolemia aggravated,LLT,SIDER
C0856115,Diverticulitis aggravated,LLT,SIDER
C0860749,Blood neutrophil count decreased,LLT,SIDER
C0877468,Rash mouth,LLT,SIDER
C1175175,Severe acute respiratory syndrome,LLT,SIDER
C1455780,Aortic valve sclerosis,LLT,SIDER
C1536070,Renal insufficiency aggravated,LLT,SIDER
C1112433,Thromboembolic stroke,LLT,SIDER
C0343869,Anal candidiasis,LLT,SIDER
C0458219,Complex regional pain syndrome,LLT,SIDER
C0011636,Dermatophytosis,LLT,SIDER
C0038165,Staphylococcal scalded skin syndrome,LLT,SIDER
C0948198,Acholia,LLT,SIDER
C0948389,Intestinal hypomotility,LLT,SIDER
C1697943,Epidermal growth factor receptor decreased,LLT,SIDER
C0030326,Panniculitis,LLT,SIDER
C0342881,Homozygous familial hypercholesterolaemia,LLT,SIDER
C0342882,Heterozygous familial hypercholesterolemia,LLT,SIDER
C0009062,Clostridial infection,LLT,SIDER
C0030785,Pelvic abscess,LLT,SIDER
C0036412,Scleral disorder,LLT,SIDER
C0239266,Pain in elbow,LLT,SIDER
C0243001,Abdominal abscess,LLT,SIDER
C0262627,Seroma,LLT,SIDER
C0276143,Viral pharyngitis,LLT,SIDER
C0281940,Pelvic peritonitis,LLT,SIDER
C0848648,Fungal rash,LLT,SIDER
C0877365,Infusion site erythema,LLT,SIDER
C0919691,Anastomotic leak,LLT,SIDER
C0919882,Incision site haemorrhage,LLT,SIDER
C0919986,Infusion site oedema,LLT,SIDER
C1096034,Infusion site induration,LLT,SIDER
C1096036,Infusion site warmth,LLT,SIDER
C1096091,Infusion site pruritus,LLT,SIDER
C1142178,Intestinal stoma complication,LLT,SIDER
C1318314,Epithelial cells urine,LLT,SIDER
C0010495,Cutis laxa,LLT,SIDER
C0339434,Choroidal effusion,LLT,SIDER
C0423124,Dermatochalasis,LLT,SIDER
C0007131,Non-small cell lung cancer,LLT,SIDER
C1699201,Infusion site thrombophlebitis,LLT,SIDER
C1096213,Cannula site reaction,LLT,SIDER
C1112773,Post procedural diarrhoea,LLT,SIDER
C2721559,Osmotic demyelination syndrome,LLT,SIDER
C0240520,Nipple swelling,LLT,SIDER
C0855521,Semen volume decreased,LLT,SIDER
C2609199,Product taste abnormal,LLT,SIDER
C0235328,Colon obstruction,LLT,SIDER
C0221002,Hyperparathyroidism primary,LLT,SIDER
C1561643,Chronic kidney disease,LLT,SIDER
C0423628,Teething pain,LLT,SIDER
C0852949,Arterial disorder,LLT,SIDER
C0877187,Ureterostomy site discomfort,LLT,SIDER
C1290071,Oral mucosal disorder,LLT,SIDER
C0016807,Intestinal functional disorder,LLT,SIDER
C0159066,Abdominal rigidity,LLT,SIDER
C0267509,Chronic idiopathic constipation,LLT,SIDER
C0037933,Spinal disorder,LLT,SIDER
C0730345,Microalbuminuria,LLT,SIDER
C0948309,Pseudohyperkalaemia,LLT,SIDER
C0154983,Cataract traumatic,LLT,SIDER
C0854402,Mechanical complication of implant,LLT,SIDER
C1112210,Catheter site infection,LLT,SIDER
C0877072,Cytomegalovirus chorioretinitis,LLT,SIDER
C1112303,Facial wasting,LLT,SIDER
C0153252,Systemic candida,LLT,SIDER
C0016770,Frustration,LLT,SIDER
C0152202,Acquired night blindness,LLT,SIDER
C0156279,Urethral syndrome,LLT,SIDER
C0549373,Laryngeal pain,LLT,SIDER
C0851422,Epidermal and dermal conditions,,SIDER
C0851532,Salivary gland conditions,,SIDER
C0947780,Respiratory disorders NEC,,SIDER
C0948522,Ocular vascular disorder,LLT,SIDER
C1112108,Neurological disorders NEC,,SIDER
C2363829,Semen analysis abnormal,LLT,SIDER
C0235974,Pancreatic carcinoma,LLT,SIDER
C2609319,Papulopustular rash,LLT,SIDER
C0239154,High-pitched crying,LLT,SIDER
C0549384,Hypotonic-hyporesponsive episode,LLT,SIDER
C0919840,Osteocalcin increased,LLT,SIDER
C0240840,Pulse pressure decreased,LLT,SIDER
C0853784,Blood iron increased,LLT,SIDER
C0854431,Injection site vesicles,LLT,SIDER
C0018128,Vascular graft occlusion,LLT,SIDER
C0853776,Blood albumin increased,LLT,SIDER
C1112712,Haematology test abnormal,LLT,SIDER
C0333271,Bloody discharge,LLT,SIDER
C0858540,Hemorrhage symptom,LLT,SIDER
C0877047,Occult blood positive,LLT,SIDER
C0948693,Post procedural discharge,LLT,SIDER
C1328411,Post procedural haematoma,LLT,SIDER
C2242494,Haemorrhagic erosive gastritis,LLT,SIDER
C2243088,Gastritis erosive,LLT,SIDER
C3665900,Intraspinal bleeding,LLT,SIDER
C0149521,Pancreatitis chronic,LLT,SIDER
C0238097,Encephalitis cytomegalovirus,LLT,SIDER
C0749389,Pharyngeal lesion,LLT,SIDER
C1262005,Ischaemic cerebral infarction,LLT,SIDER
C0752347,Dementia with Lewy bodies,LLT,SIDER
C1868885,Uncontrolled hypertension,LLT,SIDER
C0003869,Arthritis infective,LLT,SIDER
C0178282,Abdominal hernia,LLT,SIDER
C0205990,Vaginal prolapse,LLT,SIDER
C0221248,Gouty tophus,LLT,SIDER
C0241235,Sputum purulent,LLT,SIDER
C0263536,Nail hypertrophy,LLT,SIDER
C0264734,Dilatation atrial,LLT,SIDER
C0277919,Post thrombotic syndrome,LLT,SIDER
C0345903,Anal skin tags,LLT,SIDER
C0520861,Venous pressure jugular increased,LLT,SIDER
C0558348,Gastroenteritis bacterial,LLT,SIDER
C0729549,Gastrointestinal fungal infection,LLT,SIDER
C0948610,Abdominal strangulated hernia,LLT,SIDER
C1096708,Vessel puncture site inflammation,LLT,SIDER
C1112341,Connective tissue inflammation,LLT,SIDER
C1112413,Peripheral artery aneurysm,LLT,SIDER
C0876998,Intracardiac thrombus,LLT,SIDER
C0022572,Keratoacanthoma,LLT,SIDER
C0278678,Metastatic renal cell carcinoma,LLT,SIDER
C0553723,Squamous cell carcinoma of skin,LLT,SIDER
C1096082,Oesophageal discomfort,LLT,SIDER
C2363730,Oropharyngeal discomfort,LLT,SIDER
C0003493,Aortic disorder,LLT,SIDER
C0007120,Bronchioloalveolar carcinoma,LLT,SIDER
C0149531,Pelvic fracture,LLT,SIDER
C0262414,Cervical vertebral fracture,LLT,SIDER
C0262613,Renal mass,LLT,SIDER
C0272118,Warm type haemolytic anaemia,LLT,SIDER
C0282193,Iron overload,LLT,SIDER
C0338573,Intracranial venous sinus thrombosis,LLT,SIDER
C0340613,Arterial aneurysm,LLT,SIDER
C0521706,Cataract unilateral,LLT,SIDER
C0542027,Hypercoagulation,LLT,SIDER
C0553730,Chondrocalcinosis,LLT,SIDER
C0700502,Primary hypothyroidism,LLT,SIDER
C0743525,Enterobacter sepsis,LLT,SIDER
C0936223,Prostate cancer metastatic,LLT,SIDER
C1112559,Pancreatitis due to biliary obstruction,LLT,SIDER
C1142272,Neutrophilic dermatosis,LLT,SIDER
C1276146,Lymphoma cutis,LLT,SIDER
C1740832,AML progression,LLT,SIDER
C1321523,Wandering pacemaker,LLT,SIDER
C0425591,Dropped beats,LLT,SIDER
C0006079,Bowen's disease,LLT,SIDER
C0022603,Seborrhoeic keratosis,LLT,SIDER
C0023070,Laryngopharyngitis,LLT,SIDER
C0025297,Meningitis viral,LLT,SIDER
C0038987,Sweat gland tumour,LLT,SIDER
C0040411,Tongue neoplasm,LLT,SIDER
C0040843,Treponema infections,,SIDER
C0149976,Proctitis herpes,LLT,SIDER
C0158353,Infective myositis,LLT,SIDER
C0206180,Anaplastic large-cell lymphoma,LLT,SIDER
C0206698,Cholangiocarcinoma,LLT,SIDER
C0264344,Bronchitis bacterial,LLT,SIDER
C0279637,Anal cancer,LLT,SIDER
C0346989,Metastases to peritoneum,LLT,SIDER
C0740277,Bile duct cancer,LLT,SIDER
C0851279,Anaemias NEC,,SIDER
C0851435,Endocrine neoplasms malignant and unspecified,,SIDER
C0851813,Gastrointestinal signs and symptoms NEC,,SIDER
C0851883,Neisseria infection,LLT,SIDER
C0852354,Apocrine and eccrine gland disorders,,SIDER
C0877107,Sinobronchitis,LLT,SIDER
C0947882,Ear disorders NEC,,SIDER
C0949096,Viral infections NEC,,SIDER
C0949113,Bacterial infections NEC,,SIDER
C1112113,Vascular hypertensive disorders,,SIDER
C1370803,Bile duct neoplasms malignant,,SIDER
C1388177,Aortic arteriosclerosis,LLT,SIDER
C2931822,Nasopharyngeal carcinoma,LLT,SIDER
C0005904,Body temperature altered,,SIDER
C0011432,Sensitivity of teeth,LLT,SIDER
C0030489,Paraproteinaemia,LLT,SIDER
C0036982,Shock haemorrhagic,LLT,SIDER
C0151665,Globulins decreased,LLT,SIDER
C0281778,Anal abscess,LLT,SIDER
C0339383,Chorioretinopathy,LLT,SIDER
C0406484,Sebaceous hyperplasia,LLT,SIDER
C0520863,Diastolic dysfunction,LLT,SIDER
C0854134,Blood bilirubin unconjugated increased,LLT,SIDER
C0854380,Blood insulin decreased,LLT,SIDER
C0861020,Insulin C-peptide decreased,LLT,SIDER
C0877334,Arterial stenosis limb,LLT,SIDER
C1141948,Troponin increased,LLT,SIDER
C1262299,Oral papilloma,LLT,SIDER
C1306889,Peripheral arterial occlusive disease,LLT,SIDER
C0221239,Glomerulonephritis rapidly progressive,LLT,SIDER
C0238874,Antineutrophil cytoplasmic antibody positive,LLT,SIDER
C0854359,Insulin autoimmune syndrome,LLT,SIDER
C0019623,Malignant histiocytosis,LLT,SIDER
C0234934,Urticaria vesiculosa,LLT,SIDER
C0281982,Skin swelling,LLT,SIDER
C0302858,Protein-losing gastroenteropathy,LLT,SIDER
C0345996,Milia,LLT,SIDER
C0473120,Intra-abdominal haematoma,LLT,SIDER
C0521471,Systemic lupus erythematosus rash,LLT,SIDER
C0541767,Platelet aggregation abnormal,LLT,SIDER
C1142115,Enterocolitis infectious,LLT,SIDER
C0008733,Chylothorax,LLT,SIDER
C0151739,Small intestinal perforation,LLT,SIDER
C0240292,Mg++ increased,LLT,SIDER
C0263105,Abdominal wall abscess,LLT,SIDER
C0265050,Vena cava thrombosis,LLT,SIDER
C0850638,Infected bites,LLT,SIDER
C0855620,Alanine aminotransferase normal,LLT,SIDER
C0919560,Stent occlusion,LLT,SIDER
C1112565,Pneumatosis intestinalis,LLT,SIDER
C1275515,Venomous bite,LLT,SIDER
C1704381,Glucose decreased,LLT,SIDER
C0205929,Anal fistula,LLT,SIDER
C0149770,Rectal abscess,LLT,SIDER
C0149892,Gingival abscess,LLT,SIDER
C0162638,Apoptosis,LLT,SIDER
C0238334,Pancreatic abscess,LLT,SIDER
C0263111,Perineal abscess,LLT,SIDER
C0267841,Acalculous cholecystitis,LLT,SIDER
C0333286,Splinter haemorrhages,LLT,SIDER
C1141926,Abdominal sepsis,LLT,SIDER
C2747905,Destructive thyroiditis,LLT,SIDER
C3241958,Myocardial disorder,LLT,SIDER
C0343378,Helicobacter gastritis,LLT,SIDER
C0948036,Gastric ulcer helicobacter,LLT,SIDER
C0948857,Electrocardiogram repolarisation abnormality,LLT,SIDER
C0917816,Mental deficiency,LLT,SIDER
C0264980,Purple toes syndrome,LLT,SIDER
C0019154,Hepatic vein thrombosis,LLT,SIDER
C0239517,Facial paresthesia,LLT,SIDER
C0162852,Pityriasis lichenoides et varioliformis acuta,LLT,SIDER
C0520901,Increased skin sensitivity,LLT,SIDER
C0853331,Toxic pustuloderma,LLT,SIDER
C1142248,Pseudomononucleosis,LLT,SIDER
C1527336,Sjogren's syndrome,LLT,SIDER
C0085423,Gram-negative bacterial infection NOS,LLT,SIDER
C0159028,General symptom,LLT,SIDER
C0541974,Fuzzy head,LLT,SIDER
C0685938,Gastrointestinal neoplasm malignant,LLT,SIDER
C0859290,Black spot,LLT,SIDER
C1328519,Retinal pigment epithelial tear,LLT,SIDER
C1697883,Infusion related pain,LLT,SIDER
C0021080,Immunosuppression,LLT,SIDER
C0858581,Numbness generalized,LLT,SIDER
C0152168,Spasm of sphincter of Oddi,LLT,SIDER
C0948245,Cytokine release syndrome,LLT,SIDER
C0235793,Mastitis male,LLT,SIDER
C0436503,Chest X-ray abnormal,LLT,SIDER
C0920070,Cervical smear test positive,LLT,SIDER
C0151624,Ulcerative enterocolitis,LLT,SIDER
C3203466,Acute enterocolitis,LLT,SIDER
C0008526,Choroiditis,LLT,SIDER
C0240273,Lymph node tenderness,LLT,SIDER
C0241237,Dysstasia,LLT,SIDER
C0578735,Lymphadenopathy axillary,LLT,SIDER
C0578736,Lymphadenopathy inguinal,LLT,SIDER
C0017636,Glioblastoma,LLT,SIDER
C0019618,Histiocytosis,LLT,SIDER
C0023891,Cirrhosis alcoholic,LLT,SIDER
C0038012,Spondylitis,LLT,SIDER
C0151680,Gonadotropic luteinizing hormone increased,LLT,SIDER
C0151721,Hypogonadism male,LLT,SIDER
C0238457,Renal vein thrombosis,LLT,SIDER
C0268731,Glomerulonephropathy,LLT,SIDER
C0278883,Metastatic melanoma,LLT,SIDER
C0333258,Lymphorrhoea,LLT,SIDER
C0340608,Renal artery thrombosis,LLT,SIDER
C0392175,Renal haemorrhage,LLT,SIDER
C0473124,Perirenal haematoma,LLT,SIDER
C0745744,End stage liver disease,LLT,SIDER
C0751674,Lymphangioleiomyomatosis,LLT,SIDER
C0851043,Lipids increased,LLT,SIDER
C0853123,Blood luteinising hormone increased,LLT,SIDER
C0853124,Blood follicle stimulating hormone increased,LLT,SIDER
C0860987,Phosphate low,LLT,SIDER
C0919939,Graft thrombosis,LLT,SIDER
C1096691,BK virus infection,LLT,SIDER
C1142257,Incision site pain,LLT,SIDER
C1142420,Hepatitis B reactivation,LLT,SIDER
C1167868,Perinephric collection,LLT,SIDER
C1868693,Localised intraabdominal fluid collection,LLT,SIDER
C2609269,Fasting hyperglycaemia,LLT,SIDER
C3160756,Infection reactivation,LLT,SIDER
C0234199,Pallanesthesia,LLT,SIDER
C0393847,Multifocal motor neuropathy,LLT,SIDER
C0854080,Painful response to normal stimuli,LLT,SIDER
C0877401,Sensorimotor disorder,LLT,SIDER
C1262106,Neuromuscular toxicity,LLT,SIDER
C0278147,Radicular pain,LLT,SIDER
C0406305,Eosinophilic pustular folliculitis,LLT,SIDER
C0852793,Blood cortisol increased,LLT,SIDER
C0274312,Graft complication,LLT,SIDER
C0851980,Peritoneal infection,LLT,SIDER
C0853227,Blood iron abnormal,LLT,SIDER
C0858599,Taste sour,LLT,SIDER
C1696110,Vessel puncture site haematoma,LLT,SIDER
C0392008,Anaesthetic complication,LLT,SIDER
C0564622,Albumin urine present,LLT,SIDER
C0855565,Beta 2 microglobulin increased,LLT,SIDER
C0855573,Beta 2 microglobulin urine increased,LLT,SIDER
C0919728,Unwanted awareness during anaesthesia,LLT,SIDER
C2363784,Recurrence of neuromuscular blockade,LLT,SIDER
C0020595,Hypoaldosteronism,LLT,SIDER
C0151693,Adrenal haemorrhage,LLT,SIDER
C0236178,Intra-abdominal haemorrhage,LLT,SIDER
C0281860,Wound haematoma,LLT,SIDER
C0282160,Aplasia cutis congenita,LLT,SIDER
C0340708,Thrombophlebitis leg deep,LLT,SIDER
C0340885,Prosthetic cardiac valve thrombosis,LLT,SIDER
C0740472,Calcium abnormal NOS,LLT,SIDER
C2267233,Hypotonia neonatal,LLT,SIDER
C0152915,Disseminated tuberculosis,LLT,SIDER
C2938903,HDL cholesterol increased,LLT,SIDER
C0001707,Aerophagia,LLT,SIDER
C0476405,Pulmonary function test abnormal,LLT,SIDER
C0855977,Carotene decreased,LLT,SIDER
C0948333,Neutrophil percentage increased,LLT,SIDER
C1142086,Vitamin E decreased,LLT,SIDER
C1142530,Vitamin K decreased,LLT,SIDER
C0264268,Nasal septum ulceration,LLT,SIDER
C0233467,Inappropriate affect,LLT,SIDER
C1096225,Vessel puncture site haemorrhage,LLT,SIDER
C2712054,Dyspnoea at rest,LLT,SIDER
C3203457,Procedural haemorrhage,LLT,SIDER
C0239998,Recurrent infection,LLT,SIDER
C0262666,Vulval abscess,LLT,SIDER
C0276684,Balanitis candida,LLT,SIDER
C0564768,Genital infection male,LLT,SIDER
C0740330,Genital infection fungal,LLT,SIDER
C1695896,Infusion site hypersensitivity,LLT,SIDER
C1695897,Infusion site irritation,LLT,SIDER
C1697973,Infusion site paraesthesia,LLT,SIDER
C0007196,Restrictive cardiomyopathy,LLT,SIDER
C0240773,Plantar erythema,LLT,SIDER
C0341318,Enterocutaneous fistula,LLT,SIDER
C0559938,Ileal perforation,LLT,SIDER
C1142113,Hyperalbuminaemia,LLT,SIDER
C1264610,Infectious peritonitis,LLT,SIDER
C1321133,Bronchial haemorrhage,LLT,SIDER
C0263443,Acne pustular,LLT,SIDER
C0399461,Oral mucosa erosion,LLT,SIDER
C0521476,Nail bed infection,LLT,SIDER
C0546343,Mucosal erosion,LLT,SIDER
C0576995,Pharyngeal haemorrhage,LLT,SIDER
C0855619,Alanine aminotransferase abnormal,LLT,SIDER
C1168175,Incision site haematoma,LLT,SIDER
C1697747,Laryngeal haemorrhage,LLT,SIDER
C0014541,Epiglottitis,LLT,SIDER
C0030293,Pancreatic insufficiency,LLT,SIDER
C0162291,Retinal ischaemia,LLT,SIDER
C0748055,Psychiatric decompensation,LLT,SIDER
C1704202,Aspermia,LLT,SIDER
C0851704,Ocular sensation disorders,,SIDER
C1697845,Cataract conditions,,SIDER
C1096303,Lipase abnormal,LLT,SIDER
C0152486,Salmonella sepsis,LLT,SIDER
C0476463,Found dead,LLT,SIDER
C0268800,Congenital renal cyst,LLT,SIDER
C1696701,Dermatillomania,LLT,SIDER
C0031315,Phantom limb pain,LLT,SIDER
C1096300,Genital burning sensation,LLT,SIDER
C0521540,Brain stem haemorrhage,LLT,SIDER
C0860493,Refractory hypertension,LLT,SIDER
C0262380,Asymptomatic bacteriuria,LLT,SIDER
C0392519,Calcium deficiency,LLT,SIDER
C0521169,Compression fracture,LLT,SIDER
C1383860,Cardiac hypertrophy,LLT,SIDER
C0233660,Thought blocking,LLT,SIDER
C0855677,Blood creatine phosphokinase MM increased,LLT,SIDER
C0856071,Confusion aggravated,LLT,SIDER
C0035126,Reperfusion injury,LLT,SIDER
C0341512,Retroperitoneal haematoma,LLT,SIDER
C1096188,Puncture site reaction,LLT,SIDER
C1536080,Coronary stent thrombosis,LLT,SIDER
C1868893,Genital irritation,LLT,SIDER
C0235634,Costovertebral angle tenderness,LLT,SIDER
C1696157,Gastrointestinal stoma complication,LLT,SIDER
C0342311,Neuroglycopenia,LLT,SIDER
C0948298,Tympanic membrane hyperaemia,LLT,SIDER
C0272396,Lymph node abscess,LLT,SIDER
C0578050,Lymph node pain,LLT,SIDER
C0749106,Submandibular mass,LLT,SIDER
C1096393,Body fat disorder,LLT,SIDER
C1096509,Blood pancreatic amylase increased,LLT,SIDER
C0853753,Blood phosphate increased,LLT,SIDER
C0859978,Amylase decreased,LLT,SIDER
C1096252,Cardiac discomfort,LLT,SIDER
C1504438,Cerebral artery stenosis,LLT,SIDER
C3495797,Peripheral artery stenosis,LLT,SIDER
C0424082,Hypnopompic hallucination,LLT,SIDER
C3160891,Hormone-dependent prostate cancer,LLT,SIDER
C0346306,Pituitary microadenoma,LLT,SIDER
C0549383,Ovarian hyperstimulation,LLT,SIDER
C0022548,Keloid scar,LLT,SIDER
C0235630,Renal failure aggravated,LLT,SIDER
C0271093,Stargardt's disease,LLT,SIDER
C0496901,Pituitary tumour benign,LLT,SIDER
C0521510,Implant site reaction,LLT,SIDER
C0521628,Genital itching male,LLT,SIDER
C0748019,Prostatic acid phosphatase increased,LLT,SIDER
C0856102,Gynecomastia aggravated,LLT,SIDER
C0856126,Hematuria aggravated,LLT,SIDER
C0856128,Urinary frequency aggravated,LLT,SIDER
C1142470,Suture related complication,LLT,SIDER
C1504578,Implant breakage,LLT,SIDER
C1698259,HCV coinfection,LLT,SIDER
C0025062,Pneumomediastinum,LLT,SIDER
