smpdb_id,name,category,enzymes,source
SMP0057901,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057902,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057903,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057904,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057905,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057906,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057907,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057908,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057909,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057910,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057911,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057912,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057913,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057914,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057915,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-15:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057916,"Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057917,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057918,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057919,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057920,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057921,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057922,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057923,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057924,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057925,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057926,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057927,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057928,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057929,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057930,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057931,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057932,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-17:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057933,"Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057934,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057935,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057936,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057937,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057938,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057939,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057940,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057941,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057942,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057943,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057944,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057945,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057946,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057948,Cardiolipin Biosynthesis CL(i-13:0/i-14:0/i-20:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057949,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057950,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057951,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057952,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-21:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057953,"Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057954,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057955,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057956,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057957,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057958,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057959,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057960,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057961,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057962,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057963,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057964,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057965,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057966,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057967,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057968,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057969,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057970,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/a-25:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057971,"Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057972,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057973,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057974,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057975,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057976,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057977,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057978,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057979,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057980,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057981,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057982,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057983,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057984,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057985,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057986,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057987,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057988,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-12:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057989,"Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057990,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057991,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057992,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057993,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057994,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057995,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057996,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057997,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057998,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0057999,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058000,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058001,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058002,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058003,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058004,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058005,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058006,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-13:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058007,"Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058008,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058009,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058010,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058011,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058012,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058013,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058014,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058015,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058016,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058017,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-16:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058018,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058019,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-18:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058020,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-19:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058021,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-20:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058022,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058023,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-22:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058024,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-14:0/i-24:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058025,"Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/18:2(9Z,11Z))",disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058026,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/a-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058027,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/a-15:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058028,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/a-17:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058029,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/a-21:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058030,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/a-25:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058031,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/i-12:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058032,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/i-13:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
SMP0058033,Cardiolipin Biosynthesis CL(i-13:0/i-15:0/i-15:0/i-14:0),disease,O95674|P21695|Q32NB8|Q8WUK0|Q9HCL2|Q9NUQ2|Q9UJA2,DrugBank
